Price,Close
Ticker,XLV
Date,
2018-03-20,74.04859924316406
2018-03-21,73.73171997070312
2018-03-22,71.61053466796875
2018-03-23,70.12303924560547
2018-03-26,71.5753173828125
2018-03-27,70.73033905029297
2018-03-28,71.10884857177734
2018-03-29,71.64573669433594
2018-04-02,70.01741790771484
2018-04-03,71.08243560791016
2018-04-04,72.0946273803711
2018-04-05,72.04181671142578
2018-04-06,70.30787658691406
2018-04-09,71.00323486328125
2018-04-10,72.20024108886719
2018-04-11,71.61053466796875
2018-04-12,72.0946273803711
2018-04-13,72.05941772460938
2018-04-16,72.63153839111328
2018-04-17,73.19483947753906
2018-04-18,73.2564468383789
2018-04-19,72.64031982421875
2018-04-20,72.2530517578125
2018-04-23,72.53470611572266
2018-04-24,71.98900604248047
2018-04-25,72.31466674804688
2018-04-26,73.23002624511719
2018-04-27,73.52928924560547
2018-04-30,72.4026870727539
2018-05-01,72.36747741699219
2018-05-02,71.37288665771484
2018-05-03,70.73033905029297
2018-05-04,71.29366302490234
2018-05-07,71.18804168701172
2018-05-08,70.651123046875
2018-05-09,71.05601501464844
2018-05-10,72.00662231445312
2018-05-11,73.08041381835938
2018-05-14,73.56449890136719
2018-05-15,72.61390686035156
2018-05-16,73.01879119873047
2018-05-17,73.04522705078125
2018-05-18,73.23002624511719
2018-05-21,73.30044555664062
2018-05-22,73.15963745117188
2018-05-23,73.39726257324219
2018-05-24,73.10679626464844
2018-05-25,73.00118255615234
2018-05-29,72.2530517578125
2018-05-30,73.33566284179688
2018-05-31,72.53470611572266
2018-06-01,73.3708724975586
2018-06-04,73.64371490478516
2018-06-05,73.49407958984375
2018-06-06,74.32144165039062
2018-06-07,74.41826629638672
2018-06-08,74.84956359863281
2018-06-11,74.99036407470703
2018-06-12,74.94637298583984
2018-06-13,74.96397399902344
2018-06-14,75.35126495361328
2018-06-15,75.49787902832031
2018-06-18,74.77346801757812
2018-06-19,74.96782684326172
2018-06-20,75.1268539428711
2018-06-21,74.69397735595703
2018-06-22,75.02969360351562
2018-06-25,74.34060668945312
2018-06-26,74.11090087890625
2018-06-27,73.4836654663086
2018-06-28,73.58084869384766
2018-06-29,73.7310562133789
2018-07-02,73.96070861816406
2018-07-03,74.1374282836914
2018-07-05,74.9059829711914
2018-07-06,75.9837875366211
2018-07-09,76.54033660888672
2018-07-10,76.83185577392578
2018-07-11,76.22229766845703
2018-07-12,77.07040405273438
2018-07-13,77.21173095703125
2018-07-16,76.7435302734375
2018-07-17,77.16757202148438
2018-07-18,77.22940063476562
2018-07-19,76.79653930664062
2018-07-20,76.64634704589844
2018-07-23,76.80537414550781
2018-07-24,77.50325775146484
2018-07-25,78.49272918701172
2018-07-26,78.2718505859375
2018-07-27,77.70645904541016
2018-07-30,77.7506332397461
2018-07-31,78.56340026855469
2018-08-01,78.5810317993164
2018-08-02,78.8725814819336
2018-08-03,79.34081268310547
2018-08-06,79.48217010498047
2018-08-07,79.49099731445312
2018-08-08,79.61469268798828
2018-08-09,79.52632141113281
2018-08-10,79.18180084228516
2018-08-13,79.20832061767578
2018-08-14,79.57933044433594
2018-08-15,79.44682312011719
2018-08-16,80.2242431640625
2018-08-17,80.47160339355469
2018-08-20,80.73663330078125
2018-08-21,80.73663330078125
2018-08-22,80.8161392211914
2018-08-23,80.78961944580078
2018-08-24,81.1783447265625
2018-08-27,81.4698715209961
2018-08-28,81.51405334472656
2018-08-29,82.04412841796875
2018-08-30,81.98225402832031
2018-08-31,81.96459197998047
2018-09-04,81.31086730957031
2018-09-05,81.63773345947266
2018-09-06,81.63773345947266
2018-09-07,81.76139068603516
2018-09-10,81.54939270019531
2018-09-11,81.47870635986328
2018-09-12,81.88509368896484
2018-09-13,82.90103912353516
2018-09-14,82.62718963623047
2018-09-17,82.32679748535156
2018-09-18,82.8038558959961
2018-09-19,82.68900299072266
2018-09-20,83.4929428100586
2018-09-21,83.60553741455078
2018-09-24,83.77405548095703
2018-09-25,83.51688385009766
2018-09-26,83.70310974121094
2018-09-27,84.12879943847656
2018-09-28,84.38600158691406
2018-10-01,84.8028335571289
2018-10-02,84.7052993774414
2018-10-03,84.54564666748047
2018-10-04,83.72083282470703
2018-10-05,83.62329864501953
2018-10-08,83.58782958984375
2018-10-09,83.729736328125
2018-10-10,81.75198364257812
2018-10-11,79.54367065429688
2018-10-12,80.767578125
2018-10-15,80.20883178710938
2018-10-16,82.40827178955078
2018-10-17,82.84284973144531
2018-10-18,81.90275573730469
2018-10-19,81.15778350830078
2018-10-22,80.49263000488281
2018-10-23,80.05805969238281
2018-10-24,77.41520690917969
2018-10-25,78.41736602783203
2018-10-26,77.53047943115234
2018-10-29,77.72559356689453
2018-10-30,78.55926513671875
2018-10-31,78.66565704345703
2018-11-01,79.65897369384766
2018-11-02,79.1623306274414
2018-11-05,79.86295318603516
2018-11-06,80.27091979980469
2018-11-07,82.62999725341797
2018-11-08,82.67435455322266
2018-11-09,82.43489074707031
2018-11-12,81.31741333007812
2018-11-13,80.74981689453125
2018-11-14,80.10240936279297
2018-11-15,80.81193542480469
2018-11-16,81.62784576416016
2018-11-19,80.59019470214844
2018-11-20,79.83631896972656
2018-11-21,79.38404083251953
2018-11-23,79.49931335449219
2018-11-26,80.27091979980469
2018-11-27,81.10456085205078
2018-11-28,83.05569458007812
2018-11-29,83.33063507080078
2018-11-30,85.02456665039062
2018-12-03,84.61658477783203
2018-12-04,82.7275619506836
2018-12-06,82.41716766357422
2018-12-07,80.31525421142578
2018-12-10,80.62564849853516
2018-12-11,80.87398529052734
2018-12-12,81.56575012207031
2018-12-13,81.64556884765625
2018-12-14,78.8962631225586
2018-12-17,77.32649230957031
2018-12-18,76.65247344970703
2018-12-19,75.65032196044922
2018-12-20,74.58604431152344
2018-12-21,73.65953063964844
2018-12-24,71.89556884765625
