Price,Close
Ticker,XLY
Date,
2018-08-14,105.6091537475586
2018-08-15,104.32215881347656
2018-08-16,104.8351058959961
2018-08-17,104.9283447265625
2018-08-20,105.67443084716797
2018-08-21,106.51376342773438
2018-08-22,106.6257095336914
2018-08-23,106.52311706542969
2018-08-24,107.1479721069336
2018-08-27,107.83809661865234
2018-08-28,108.05261993408203
2018-08-29,109.26498413085938
2018-08-30,108.64013671875
2018-08-31,109.06913757324219
2018-09-04,109.27433013916016
2018-09-05,108.09923553466797
2018-09-06,107.80078887939453
2018-09-07,107.79145050048828
2018-09-10,108.19249725341797
2018-09-11,109.05982208251953
2018-09-12,109.26498413085938
2018-09-13,109.45152282714844
2018-09-14,109.04117584228516
2018-09-17,107.68888854980469
2018-09-18,109.05982208251953
2018-09-19,109.1064453125
2018-09-20,109.85255432128906
2018-09-21,109.36707305908203
2018-09-24,108.65616607666016
2018-09-25,109.11451721191406
2018-09-26,109.36707305908203
2018-09-27,109.74122619628906
2018-09-28,109.64769744873047
2018-10-01,109.31095123291016
2018-10-02,107.83301544189453
2018-10-03,107.46822357177734
2018-10-04,105.78446197509766
2018-10-05,104.9893798828125
2018-10-08,105.26067352294922
2018-10-09,104.95198822021484
2018-10-10,101.41616821289062
2018-10-11,99.62954711914062
2018-10-12,101.4722900390625
2018-10-15,101.23844146728516
2018-10-16,103.26824188232422
2018-10-17,102.41703033447266
2018-10-18,100.45270538330078
2018-10-19,99.47050476074219
2018-10-22,99.87274169921875
2018-10-23,99.8914566040039
2018-10-24,96.90753173828125
2018-10-25,99.83537292480469
2018-10-26,96.72982025146484
2018-10-29,95.87859344482422
2018-10-30,97.319091796875
2018-10-31,98.57254028320312
2018-11-01,100.58365631103516
2018-11-02,100.9952392578125
2018-11-05,101.13555908203125
2018-11-06,101.58451843261719
2018-11-07,104.33462524414062
2018-11-08,104.36266326904297
2018-11-09,102.9128189086914
2018-11-12,100.8455581665039
2018-11-13,100.7988052368164
2018-11-14,100.04112243652344
2018-11-15,99.8914566040039
2018-11-16,99.49858856201172
2018-11-19,97.06655883789062
2018-11-20,94.86837005615234
2018-11-21,95.85987854003906
2018-11-23,95.42959594726562
2018-11-26,97.5716552734375
2018-11-27,97.86162567138672
2018-11-28,100.75202941894531
2018-11-29,100.2843246459961
2018-11-30,101.0139389038086
2018-12-03,102.9034652709961
2018-12-04,99.19927215576172
2018-12-06,99.67631530761719
2018-12-07,96.69239044189453
2018-12-10,96.7672119140625
2018-12-11,96.80464172363281
2018-12-12,97.82424926757812
2018-12-13,97.33782958984375
2018-12-14,95.71955871582031
2018-12-17,93.28755950927734
2018-12-18,94.01715850830078
2018-12-19,92.15569305419922
2018-12-20,90.08845520019531
2018-12-21,88.04692840576172
2018-12-24,86.37538146972656
2018-12-26,91.49331665039062
2018-12-27,91.98162078857422
2018-12-28,91.99102020263672
2018-12-31,92.97705078125
2019-01-02,93.68132781982422
2019-01-03,91.65296173095703
2019-01-04,94.68614196777344
2019-01-07,96.82720947265625
2019-01-08,97.89773559570312
2019-01-09,98.39543151855469
2019-01-10,98.1137466430664
2019-01-11,98.20764923095703
2019-01-14,97.60663604736328
2019-01-15,98.48934936523438
2019-01-16,98.26398468017578
2019-01-17,98.93069458007812
2019-01-18,100.30174255371094
2019-01-22,98.79925537109375
2019-01-23,98.99645233154297
2019-01-24,99.40963745117188
2019-01-25,100.50836944580078
2019-01-28,99.92613220214844
2019-01-29,99.27816772460938
2019-01-30,101.2314453125
2019-01-31,102.15172576904297
2019-02-01,100.6585922241211
2019-02-04,101.3159408569336
2019-02-05,102.264404296875
2019-02-06,101.84183502197266
2019-02-07,101.00605773925781
2019-02-08,100.60223388671875
2019-02-11,100.78068542480469
2019-02-12,102.33016204833984
2019-02-13,103.0250473022461
2019-02-14,102.64940643310547
2019-02-15,103.35371398925781
2019-02-19,103.77631378173828
2019-02-20,103.98291015625
2019-02-21,103.77631378173828
2019-02-22,104.33975982666016
2019-02-25,103.99227905273438
2019-02-26,104.13314819335938
2019-02-27,104.05802917480469
2019-02-28,103.49457550048828
2019-03-01,104.33036041259766
2019-03-04,104.00166320800781
2019-03-05,104.26461029052734
2019-03-06,103.77631378173828
2019-03-07,102.51793670654297
2019-03-08,101.80426788330078
2019-03-11,103.20348358154297
2019-03-12,103.49457550048828
2019-03-13,103.8608169555664
2019-03-14,103.55091857910156
2019-03-15,104.2152099609375
2019-03-18,105.22344970703125
2019-03-19,105.7511215209961
2019-03-20,105.90189361572266
2019-03-21,107.3530044555664
2019-03-22,105.22344970703125
2019-03-25,105.8453369140625
2019-03-26,106.29765319824219
2019-03-27,106.0809326171875
2019-03-28,106.7216567993164
2019-03-29,107.27760314941406
2019-04-01,108.45545196533203
2019-04-02,108.43657684326172
2019-04-03,109.19984436035156
2019-04-04,110.08558654785156
2019-04-05,110.73575592041016
2019-04-08,111.13150787353516
2019-04-09,110.13268280029297
2019-04-10,110.66034698486328
2019-04-11,110.80171203613281
2019-04-12,111.48956298828125
2019-04-15,111.7156982421875
2019-04-16,112.2056884765625
2019-04-17,112.42237854003906
2019-04-18,112.38471221923828
2019-04-22,111.960693359375
2019-04-23,113.2987060546875
2019-04-24,113.40237426757812
2019-04-25,112.80874633789062
2019-04-26,113.70388793945312
2019-04-29,113.30814361572266
2019-04-30,113.13853454589844
2019-05-01,111.76282501220703
2019-05-02,111.84762573242188
2019-05-03,113.16680145263672
2019-05-06,112.47894287109375
2019-05-07,110.77345275878906
2019-05-08,110.81111145019531
2019-05-09,110.35882568359375
2019-05-10,110.51903533935547
2019-05-13,107.23048400878906
2019-05-14,108.3141098022461
2019-05-15,109.049072265625
2019-05-16,110.05731201171875
2019-05-17,109.21869659423828
2019-05-20,108.4460220336914
2019-05-21,109.19984436035156
2019-05-22,108.07852172851562
2019-05-23,106.74053192138672
2019-05-24,106.88184356689453
2019-05-28,106.17514038085938
2019-05-29,105.23287200927734
2019-05-30,105.92073059082031
2019-05-31,104.53559875488281
2019-06-03,103.6593017578125
2019-06-04,106.4672622680664
2019-06-05,106.99491882324219
2019-06-06,107.54145050048828
2019-06-07,109.09620666503906
2019-06-10,110.01961517333984
2019-06-11,110.44363403320312
2019-06-12,110.41536712646484
2019-06-13,111.40476989746094
2019-06-14,111.64974975585938
2019-06-17,111.69686889648438
2019-06-18,112.544921875
2019-06-19,112.75221252441406
2019-06-20,113.5342788696289
2019-06-21,113.0085678100586
2019-06-24,112.40345001220703
2019-06-25,111.3255386352539
2019-06-26,111.68486022949219
2019-06-27,112.38455200195312
2019-06-28,112.70600128173828
2019-07-01,113.69879913330078
2019-07-02,113.94464874267578
2019-07-03,114.93740844726562
2019-07-05,115.06979370117188
2019-07-08,115.21166229248047
2019-07-09,115.33455657958984
2019-07-10,115.75057983398438
2019-07-11,115.9869613647461
2019-07-12,117.32015228271484
2019-07-15,117.6983642578125
2019-07-16,117.54705810546875
2019-07-17,116.42190551757812
2019-07-18,116.27061462402344
2019-07-19,115.50477600097656
2019-07-22,115.5709457397461
2019-07-23,116.35572052001953
2019-07-24,116.94194030761719
2019-07-25,116.28953552246094
2019-07-26,116.81902313232422
2019-07-29,116.251708984375
2019-07-30,115.46693420410156
2019-07-31,114.14319610595703
2019-08-01,112.5925521850586
2019-08-02,111.66593933105469
2019-08-05,108.66864776611328
2019-08-06,110.32329559326172
2019-08-07,110.7677001953125
2019-08-08,112.90454864501953
2019-08-09,111.84558868408203
2019-08-12,110.21929168701172
2019-08-13,112.03470611572266
2019-08-14,108.52680969238281
2019-08-15,108.34717559814453
2019-08-16,109.57634735107422
2019-08-19,110.9568099975586
2019-08-20,110.98514556884766
2019-08-21,113.1220474243164
2019-08-22,113.15039825439453
2019-08-23,110.14366149902344
2019-08-26,111.2309799194336
2019-08-27,110.68258666992188
2019-08-28,112.06307220458984
2019-08-29,113.74610137939453
2019-08-30,113.06531524658203
2019-09-03,112.60200500488281
2019-09-04,113.71771240234375
2019-09-05,115.89241790771484
2019-09-06,116.17607879638672
2019-09-09,116.6204605102539
2019-09-10,116.15715789794922
2019-09-11,116.37462615966797
2019-09-12,116.93245697021484
2019-09-13,116.69610595703125
2019-09-16,115.20219421386719
2019-09-17,115.90186309814453
2019-09-18,115.84513854980469
2019-09-19,115.53311920166016
2019-09-20,114.20879364013672
2019-09-23,114.60722351074219
2019-09-24,113.38346099853516
2019-09-25,114.4175033569336
2019-09-26,113.92420196533203
2019-09-27,113.52574920654297
2019-09-30,114.50288391113281
2019-10-01,113.54473114013672
2019-10-02,111.505126953125
2019-10-03,112.04585266113281
2019-10-04,113.09884643554688
2019-10-07,112.6055679321289
2019-10-08,111.41974639892578
2019-10-09,112.36840057373047
2019-10-10,113.11783599853516
2019-10-11,114.3985366821289
2019-10-14,114.34158325195312
2019-10-15,115.34718322753906
2019-10-16,115.82151794433594
2019-10-17,116.12506866455078
2019-10-18,115.89739990234375
2019-10-21,116.3053207397461
2019-10-22,115.56538391113281
2019-10-23,115.03412628173828
2019-10-24,114.97720336914062
2019-10-25,114.84439849853516
2019-10-28,115.20489501953125
2019-10-29,114.55030822753906
2019-10-30,115.2618179321289
2019-10-31,114.64517974853516
2019-11-01,115.40410614013672
2019-11-04,115.4610366821289
2019-11-05,115.63176727294922
2019-11-06,115.7551040649414
2019-11-07,115.06256866455078
2019-11-08,115.11001586914062
2019-11-11,114.87286376953125
2019-11-12,114.79695892333984
2019-11-13,114.43647766113281
2019-11-14,114.92976379394531
2019-11-15,115.13847351074219
2019-11-18,115.53691101074219
2019-11-19,114.26570892333984
2019-11-20,114.00009155273438
2019-11-21,113.35498809814453
2019-11-22,114.1329116821289
2019-11-25,115.13847351074219
2019-11-26,115.92584991455078
2019-11-27,116.92195892333984
2019-11-29,116.16304016113281
2019-12-02,115.20489501953125
2019-12-03,114.04751586914062
2019-12-04,114.68313598632812
2019-12-05,114.56928253173828
2019-12-06,115.48948669433594
2019-12-09,115.63176727294922
2019-12-10,115.43254852294922
2019-12-11,115.72663879394531
2019-12-12,116.74169921875
2019-12-13,116.8460693359375
2019-12-16,117.35832977294922
2019-12-17,117.88011169433594
2019-12-18,117.99393463134766
2019-12-19,118.36390686035156
2019-12-20,118.54475402832031
2019-12-23,118.26875305175781
2019-12-24,118.53524017333984
2019-12-26,119.98194885253906
2019-12-27,119.97244262695312
2019-12-30,119.20147705078125
2019-12-31,119.372802734375
2020-01-02,120.79096221923828
2020-01-03,119.7630386352539
2020-01-06,120.09614562988281
2020-01-07,119.90579223632812
2020-01-08,120.2674560546875
2020-01-09,120.9051742553711
2020-01-10,120.24845123291016
2020-01-13,120.62915802001953
2020-01-14,120.59110260009766
2020-01-15,120.3150634765625
2020-01-16,121.39059448242188
2020-01-17,121.81887817382812
2020-01-21,121.44767761230469
2020-01-22,121.39059448242188
2020-01-23,121.57144927978516
2020-01-24,119.87725067138672
2020-01-27,118.08789825439453
2020-01-28,119.23956298828125
2020-01-29,119.17293548583984
2020-01-30,118.97305297851562
2020-01-31,119.27763366699219
2020-02-03,120.1247329711914
2020-02-04,122.31381225585938
2020-02-05,122.93248748779297
2020-02-06,122.65645599365234
2020-02-07,122.12345886230469
2020-02-10,123.50353240966797
2020-02-11,124.474365234375
2020-02-12,125.74977111816406
2020-02-13,125.53085327148438
2020-02-14,125.34051513671875
2020-02-18,125.33097076416016
2020-02-19,125.89250946044922
2020-02-20,125.9401626586914
2020-02-21,124.01753997802734
2020-02-24,119.75352478027344
2020-02-25,116.55552673339844
2020-02-26,115.63228607177734
2020-02-27,110.95903015136719
2020-02-28,110.24522399902344
2020-03-02,114.03328704833984
2020-03-03,111.27312469482422
2020-03-04,115.1183090209961
2020-03-05,110.82579803466797
2020-03-06,109.12207794189453
2020-03-09,102.25020599365234
2020-03-10,107.90380096435547
2020-03-11,102.00271606445312
2020-03-12,91.69490814208984
2020-03-13,97.3675537109375
2020-03-16,85.03244018554688
2020-03-17,88.3065414428711
2020-03-18,83.23355865478516
2020-03-19,86.1364974975586
2020-03-20,83.57618713378906
2020-03-23,83.71392059326172
2020-03-24,91.56598663330078
2020-03-25,93.17274475097656
2020-03-26,97.02703094482422
2020-03-27,93.77525329589844
2020-03-30,95.73588562011719
2020-03-31,93.80396270751953
2020-04-01,89.61491394042969
2020-04-02,89.94966125488281
2020-04-03,88.38118743896484
2020-04-06,95.73588562011719
2020-04-07,97.16092681884766
2020-04-08,100.22142791748047
2020-04-09,102.02903747558594
2020-04-13,102.00033569335938
2020-04-14,105.98854064941406
2020-04-15,103.66448974609375
2020-04-16,104.90779113769531
2020-04-17,108.00654602050781
2020-04-20,106.12240600585938
2020-04-21,103.36798858642578
2020-04-22,105.59639739990234
2020-04-23,105.56771850585938
2020-04-24,107.35620880126953
2020-04-27,109.36465454101562
2020-04-28,109.7950210571289
2020-04-29,112.21471405029297
2020-04-30,111.51653289794922
2020-05-01,107.34661865234375
2020-05-04,107.9300308227539
2020-05-05,108.32215118408203
2020-05-06,108.30302429199219
2020-05-07,110.00542449951172
2020-05-08,112.14777374267578
2020-05-11,111.89910125732422
2020-05-12,109.4507064819336
2020-05-13,107.5666275024414
2020-05-14,109.17337036132812
2020-05-15,110.44537353515625
2020-05-18,114.62484741210938
2020-05-19,114.21360778808594
2020-05-20,115.70558166503906
2020-05-21,116.1168441772461
2020-05-22,115.9447021484375
2020-05-26,117.78096771240234
2020-05-27,119.79899597167969
2020-05-28,118.34526062011719
2020-05-29,118.77565002441406
2020-06-01,119.90418243408203
2020-06-02,120.92752838134766
2020-06-03,123.21334075927734
2020-06-04,122.59168243408203
2020-06-05,125.52782440185547
2020-06-08,127.44063568115234
2020-06-09,126.44596862792969
2020-06-10,125.26004028320312
2020-06-11,118.69912719726562
2020-06-12,119.87548065185547
2020-06-15,121.01362609863281
2020-06-16,123.55765533447266
2020-06-17,123.23246002197266
2020-06-18,122.78296661376953
2020-06-19,121.82656860351562
2020-06-22,123.07853698730469
2020-06-23,124.04674530029297
2020-06-24,121.31465148925781
2020-06-25,121.47760772705078
2020-06-26,118.63048553466797
2020-06-29,120.88327026367188
2020-06-30,122.42666625976562
2020-07-01,123.66329956054688
2020-07-02,124.15220642089844
2020-07-06,127.09519958496094
2020-07-07,125.10124969482422
2020-07-08,126.43373107910156
2020-07-09,126.2899398803711
2020-07-10,127.79499053955078
2020-07-13,126.17489624023438
2020-07-14,127.43070983886719
2020-07-15,129.25210571289062
2020-07-16,128.90701293945312
2020-07-17,128.30307006835938
