Price,Close
Ticker,XLF
Date,
2018-03-20,24.87996482849121
2018-03-21,24.87130355834961
2018-03-22,23.953357696533203
2018-03-23,23.22591781616211
2018-03-26,23.97933578491211
2018-03-27,23.511695861816406
2018-03-28,23.55499839782715
2018-03-29,23.875415802001953
2018-04-02,23.347150802612305
2018-04-03,23.667573928833008
2018-04-04,23.918718338012695
2018-04-05,24.109233856201172
2018-04-06,23.529022216796875
2018-04-09,23.658920288085938
2018-04-10,24.01397705078125
2018-04-11,23.72819709777832
2018-04-12,24.143875122070312
2018-04-13,23.780153274536133
2018-04-16,23.88407325744629
2018-04-17,23.88407325744629
2018-04-18,23.771495819091797
2018-04-19,24.135215759277344
2018-04-20,24.143875122070312
2018-04-23,24.117889404296875
2018-04-24,23.96200942993164
2018-04-25,23.94469451904297
2018-04-26,23.953357696533203
2018-04-27,23.987995147705078
2018-04-30,23.771495819091797
2018-05-01,23.780153274536133
2018-05-02,23.511695861816406
2018-05-03,23.312519073486328
2018-05-04,23.615617752075195
2018-05-07,23.771495819091797
2018-05-08,23.93603515625
2018-05-09,24.291091918945312
2018-05-10,24.490270614624023
2018-05-11,24.47294807434082
2018-05-14,24.45562744140625
2018-05-15,24.412328720092773
2018-05-16,24.45562744140625
2018-05-17,24.40367317199707
2018-05-18,24.204490661621094
2018-05-21,24.37769317626953
2018-05-22,24.542226791381836
2018-05-23,24.386354446411133
2018-05-24,24.195837020874023
2018-05-25,24.117889404296875
2018-05-29,23.312519073486328
2018-05-30,23.736858367919922
2018-05-31,23.537681579589844
2018-06-01,23.797473907470703
2018-06-04,23.875415802001953
2018-06-05,23.771495819091797
2018-06-06,24.204490661621094
2018-06-07,24.28243064880371
2018-06-08,24.31707191467285
2018-06-11,24.265113830566406
2018-06-12,24.204490661621094
2018-06-13,24.117889404296875
2018-06-14,23.892732620239258
2018-06-15,23.89186668395996
2018-06-18,23.8483829498291
2018-06-19,23.787498474121094
2018-06-20,23.72661781311035
2018-06-21,23.65703773498535
2018-06-22,23.54397201538086
2018-06-25,23.291744232177734
2018-06-26,23.21346664428711
2018-06-27,22.926450729370117
2018-06-28,23.126489639282227
2018-06-29,23.126489639282227
2018-07-02,23.239559173583984
2018-07-03,23.030824661254883
2018-07-05,23.0830020904541
2018-07-06,23.19606590270996
2018-07-09,23.72661781311035
2018-07-10,23.639636993408203
2018-07-11,23.52657127380371
