Date,Price,Return,Sign,avg_positive_XLY,avg_neutral_XLY,avg_negative_XLY,n_XLY,sent_index_XLY
2018-04-13,94.15186309814452,-0.0055993628447398,-1.0,0.03180464776232837,0.5894326940178871,0.3787626661360264,4.0,-0.346958018373698
2018-04-16,94.85875701904295,0.0075080184038585,1.0,0.3073596289115293,0.4393043246652399,0.2533360244706273,7.0,0.054023604440901984
2018-04-17,96.6260757446289,0.0186310550667574,1.0,0.19449199587953359,0.2958302724767815,0.5096777354959737,11.0,-0.31518573961644014
2018-04-18,97.08187103271484,0.0047171044107239,1.0,0.11912937097561854,0.4173952719817559,0.4634753568097949,6.0,-0.34434598583417636
2018-04-19,96.77490997314452,-0.0031618782817534,-1.0,0.1913013969632712,0.479216192425652,0.3294823926619508,11.0,-0.1381809956986796
2018-04-20,95.78893280029295,-0.0101883553611692,-1.0,0.24658492965889825,0.3482261611414807,0.40518893101917847,7.0,-0.15860400136028022
2018-04-23,95.99356079101562,0.0021362383392378,1.0,0.2477097012102604,0.4774771235883236,0.27481316439807413,5.0,-0.02710346318781373
2018-04-24,94.47737884521484,-0.0157946213611307,-1.0,0.09624599944800134,0.34877914702519774,0.5549748688936234,8.0,-0.458728869445622
2018-04-25,94.86805725097656,0.0041351528856634,1.0,0.1669923433413108,0.5314177975058556,0.30158984983960785,15.0,-0.13459750649829705
2018-04-26,96.40284729003906,0.0161781539913077,1.0,0.16211811741814014,0.33498363289982075,0.5028982780873775,10.0,-0.3407801606692374
2018-04-27,96.84001159667967,0.0045347655067216,1.0,0.5189969088468287,0.1738142974467741,0.307188782427046,9.0,0.2118081264197827
2018-04-30,96.45864868164062,-0.003938071761364,-1.0,0.29486103781632017,0.26622949913144106,0.4389094713010958,7.0,-0.14404843348477564
2018-05-01,96.58887481689452,0.0013500721504371,1.0,0.0245719458907842,0.48664320539683104,0.48878489620983595,2.0,-0.46421295031905174
2018-05-02,95.9284439086914,-0.0068375463473935,-1.0,0.07176202939202382,0.44249704231818515,0.48574088513851166,3.0,-0.41397885574648785
2018-05-03,95.50056457519533,-0.0044604010662713,-1.0,0.05787437895519861,0.4832860053413444,0.4588396151860555,9.0,-0.4009652362308569
2018-05-04,96.75629425048828,0.0131489241019535,1.0,0.2363895948510617,0.28398115374147886,0.47962926188483834,4.0,-0.24323966703377664
2018-05-07,97.08187103271484,0.0033649157891857,1.0,0.1815370033894266,0.6991556201662336,0.11930735728570388,7.0,0.062229646103722724
2018-05-08,96.67257690429688,-0.0042159686877073,-1.0,0.08669946063309902,0.6511612832546234,0.2621392358560115,4.0,-0.1754397752229125
2018-05-09,97.0074691772461,0.003464191021625,1.0,0.4582979072417531,0.4913761557212898,0.050325915217399556,7.0,0.4079719920243536
2018-05-10,97.36089324951172,0.0036432665985737,1.0,0.32399146507183707,0.36556120216846466,0.31044740291933215,3.0,0.013544062152504921
2018-05-11,97.56556701660156,0.0021022174330849,1.0,0.2206181897781789,0.44516344368457794,0.3342183521017432,4.0,-0.11360016232356432
2018-05-14,97.7515640258789,0.0019063796272069,1.0,0.22693915440080062,0.5866727496807774,0.1863881102763116,12.0,0.04055104412448901
2018-05-15,97.1841812133789,-0.0058043348784658,-1.0,0.2636521732783876,0.4216435645939782,0.31470425007864833,16.0,-0.05105207680026075
2018-05-16,97.99343872070312,0.0083270497031548,1.0,0.1668365107228358,0.48135059637327987,0.35181287101780373,6.0,-0.18497636029496792
2018-05-17,97.6678695678711,-0.0033223566504279,-1.0,0.3902740005403757,0.43896296694874765,0.17076299563050268,5.0,0.21951100490987302
2018-05-18,97.54695892333984,-0.0012379776999971,-1.0,0.21420662456916437,0.4750471893284056,0.3107461943808529,9.0,-0.09653956981168851
2018-05-21,98.08642578125,0.0055303298417956,1.0,0.15315971281379456,0.41186647918075325,0.434973824955523,10.0,-0.28181411214172847
2018-05-22,97.64926147460938,-0.0044569297245633,-1.0,0.09691694937646386,0.39267371009503094,0.5104093344083854,7.0,-0.41349238503192154
2018-05-23,98.356201171875,0.0072395805824854,1.0,0.3732053352181207,0.350333844396201,0.2764608442614024,11.0,0.09674449095671833
2018-05-24,98.57013702392578,0.0021751130025542,1.0,0.03864790058948773,0.4397023699500344,0.5216497372497212,11.0,-0.48300183666023344
2018-05-25,98.7189483642578,0.0015097000453179,1.0,0.22280020516535093,0.37587136030197144,0.4013284156945618,11.0,-0.17852821052921086
2018-05-29,97.95622253417967,-0.0077262353653098,-1.0,0.3018051917897537,0.3574936715885997,0.3407011475646868,8.0,-0.0388959557749331
2018-05-30,98.84918975830078,0.0091159826401996,1.0,0.10746131232008332,0.4444754526226057,0.448063248458008,9.0,-0.34060193613792467
2018-05-31,98.37480926513672,-0.0047990326913552,-1.0,0.15525223660681922,0.42803338010396275,0.4167143666584577,7.0,-0.26146213005163843
2018-06-01,99.10031127929688,0.0073748759421206,1.0,0.01799478102475398,0.14506284147500986,0.8369423866271972,5.0,-0.8189476056024433
2018-06-04,100.20724487304688,0.0111698296348463,1.0,0.1283941648102232,0.6581313519605568,0.21347448269703553,7.0,-0.08508031788681233
2018-06-05,100.79322052001952,0.0058476375407288,1.0,0.2919695587828755,0.3635360024869442,0.3444944278337061,10.0,-0.05252486905083059
2018-06-06,101.73271942138672,0.0093210525124614,1.0,0.378242553876979,0.35129218947674545,0.2704652279083218,7.0,0.10777732596865724
2018-06-07,102.0303726196289,0.0029258354631147,1.0,0.07964311614632602,0.5021373596042394,0.4182195202447474,10.0,-0.3385764040984214
2018-06-08,102.24430084228516,0.0020967111769136,1.0,0.0242063007317483,0.22006908617913715,0.7557245790958405,2.0,-0.7315182783640921
2018-06-11,102.65357971191406,0.0040029504457195,1.0,0.31160113619019586,0.34208650638659793,0.34631234407424927,6.0,-0.03471120788405341
2018-06-12,103.1465835571289,0.004802597694093,1.0,0.05513069196604189,0.2200489249080419,0.7248204043135047,10.0,-0.6696897123474628
2018-06-13,103.30469512939452,0.0015328823002465,1.0,0.148123868741095,0.4679838812185658,0.3838922423827979,9.0,-0.2357683736417029
2018-06-14,104.38369750976562,0.0104448532471792,1.0,0.33395416455136406,0.39762794226408,0.26841790953444106,9.0,0.065536255016923
2018-06-15,104.5552978515625,0.0016439381425517,1.0,0.3150944498678048,0.6716906776030859,0.013214850643028799,3.0,0.30187959922477603
2018-06-18,104.37811279296876,-0.0016946540465628,-1.0,0.2622107254341245,0.5155363801866769,0.2222528917714953,5.0,0.0399578336626292
2018-06-19,104.2475128173828,-0.0012512199357829,-1.0,0.04058902850374575,0.46396487671881914,0.49544611293822516,2.0,-0.4548570844344794
2018-06-20,104.7418212890625,0.0047416812000649,1.0,0.134094459315141,0.5570434431234995,0.30886210718502594,3.0,-0.17476764786988494
2018-06-21,103.99574279785156,-0.0071230238507304,-1.0,0.13789043016731733,0.2203825333466132,0.6417270271728436,3.0,-0.5038365970055263
2018-06-22,103.81854248046876,-0.001703918954906,-1.0,0.0697215874161985,0.5546235951284567,0.37565483618527645,9.0,-0.30593324876907796
2018-06-25,101.56159973144533,-0.0217393029713168,-1.0,0.0608646051647762,0.7105348197122415,0.2286005622396866,6.0,-0.1677359570749104
2018-06-26,102.28904724121094,0.0071626235869577,1.0,0.12476429063826795,0.331442441791296,0.5437932461500168,4.0,-0.41902895551174885
2018-06-27,100.96473693847656,-0.0129467458975492,-1.0,0.17428090306930238,0.23674899572506544,0.5889700929401442,8.0,-0.41468918987084186
2018-06-28,101.75746154785156,0.0078514997751943,1.0,0.22716747351329436,0.37869885021989996,0.3941336548887193,11.0,-0.16696618137542496
2018-06-29,101.93468475341795,0.001741623689021,1.0,0.4824966142574945,0.1889340759565433,0.32856932530800503,6.0,0.15392728894948948
2018-07-02,102.07455444335938,0.0013721501202439,1.0,0.21875375407663256,0.49929107048294763,0.2819551848383112,11.0,-0.06320143076167867
2018-07-03,101.56159973144533,-0.0050252946457746,-1.0,0.04376595057547088,0.6947252962738275,0.261508759483695,5.0,-0.21774280890822412
2018-07-05,102.06522369384766,0.0049588029701583,1.0,0.038270775042474205,0.3786788959056139,0.5830503420904278,5.0,-0.5447795670479536
2018-07-06,102.86727905273438,0.0078582628819052,1.0,0.07404597631345186,0.3823320462057988,0.5436219846208891,3.0,-0.4695760083074372
2018-07-09,104.09830474853516,0.0119671260592952,1.0,0.1742478174467881,0.5844971835613251,0.24125498874733844,6.0,-0.06700717130055034
2018-07-10,104.32215881347656,0.0021504102826856,1.0,0.38544953893870115,0.33465649808446557,0.2798939766362309,6.0,0.10555556230247026
2018-07-11,104.07965850830078,-0.0023245330420104,-1.0,0.14489632698574234,0.6132988578506878,0.24180480704775878,7.0,-0.09690848006201644
2018-07-12,104.76980590820312,0.006630953730957,1.0,0.5708929300308228,0.1712526679039001,0.2578543722629547,1.0,0.31303855776786804
2018-07-13,105.00294494628906,0.0022252502623725,1.0,0.05138260064025716,0.6227914815147718,0.3258259296417236,3.0,-0.2744433290014664
2018-07-16,105.26408386230467,0.0024869675431407,1.0,0.24767972691915927,0.14058650657534594,0.6117337504401803,4.0,-0.364054023521021
2018-07-17,105.36666870117188,0.0009745473964453,1.0,0.37250334879552777,0.1855040812356905,0.4419925886798989,11.0,-0.06948923988437111
2018-07-18,105.30139923095705,-0.0006194508284202,-1.0,0.14650505157903979,0.5259115112802157,0.3275834506091017,13.0,-0.18107839903006193
2018-07-19,105.05891418457033,-0.0023027713606623,-1.0,0.11228347305829321,0.3807969434807698,0.5069196134184798,6.0,-0.39463614036018657
2018-07-20,104.59261322021484,-0.0044384711947077,-1.0,0.0924090039916336,0.6509396126493812,0.2566513740457594,4.0,-0.16424237005412579
2018-07-23,104.48069763183594,-0.0010700142671,-1.0,0.3891049537807703,0.21905446536839004,0.39184059537947175,5.0,-0.0027356415987014326
2018-07-24,104.17292022705078,-0.0029457824436595,-1.0,0.08277524883548414,0.3674949105415079,0.5497298449691799,9.0,-0.4669545961336957
2018-07-25,104.93765258789062,0.0073409899537524,1.0,0.6505973140398661,0.0794168257464965,0.2699858831862608,3.0,0.38061143085360527
2018-07-26,104.38743591308594,-0.0052432721833933,-1.0,0.2938045194993416,0.18212992615169946,0.5240655686292384,9.0,-0.23026104912989676
2018-07-27,104.11697387695312,-0.0025909443389144,-1.0,0.6184114590287209,0.28163348138332367,0.09995507518760857,4.0,0.5184563838411123
2018-07-30,103.28694152832033,-0.0079721136499197,-1.0,0.2659473503008485,0.5732941169823919,0.16075853644204988,7.0,0.10518881385879861
2018-07-31,103.77190399169922,0.0046952930951675,1.0,0.21467970488592983,0.3662313227541744,0.41908895056694745,10.0,-0.20440924568101762
2018-08-01,103.25897979736328,-0.0049428041175477,-1.0,0.2658507017832663,0.4917390247186025,0.24241028643316687,9.0,0.02344041535009944
2018-08-02,103.96776580810548,0.0068641585664814,1.0,0.45691420991594595,0.2876025826359788,0.2554832107077042,12.0,0.20143099920824176
2018-08-03,104.32215881347656,0.0034086815525611,1.0,0.0096898255869746,0.0228761900216341,0.9674340486526488,1.0,-0.9577442230656742
2018-08-06,105.02162170410156,0.0067048352773797,1.0,0.031527165672741775,0.4542649365030229,0.5142079079523683,4.0,-0.4826807422796265
2018-08-07,105.50655364990234,0.004617448654212,1.0,0.2470830746615926,0.5040964401016633,0.2488204965367913,15.0,-0.001737421875198708
2018-08-08,105.61846160888672,0.0010606730588103,1.0,0.1410523147011796,0.5590381855145097,0.2999095003275822,12.0,-0.15885718562640258
2018-08-09,106.01016235351562,0.0037086389885074,1.0,0.1320226280432608,0.5043248929497268,0.3636525004274315,9.0,-0.23162987238417074
2018-08-10,105.12419128417967,-0.0083574163992078,-1.0,0.07133242208510633,0.6307935900986195,0.29787399154156446,8.0,-0.22654156945645815
2018-08-13,104.59261322021484,-0.0050566673329055,-1.0,0.30548785207793117,0.5242352418135852,0.17027689685346553,8.0,0.13521095522446563
2018-08-14,105.6091537475586,0.0097190470344543,1.0,0.21429308859462085,0.65378254736689,0.13192434448071497,11.0,0.08236874411390588
2018-08-15,104.32215881347656,-0.0121863956713296,-1.0,0.19537829868495463,0.7016013201326132,0.10302037131041283,10.0,0.09235792737454179
2018-08-16,104.8351058959961,0.0049169523364318,1.0,0.24977728972832358,0.5689192615035508,0.18130345901267395,9.0,0.06847383071564964
2018-08-17,104.9283447265625,0.0008893855714602,1.0,0.2418392168357968,0.30578443631529806,0.45237635876983406,5.0,-0.21053714193403728
2018-08-20,105.67443084716795,0.0071104344831676,1.0,0.12382060103118417,0.4476732004966054,0.4285062168325697,7.0,-0.30468561580138553
2018-08-21,106.51376342773438,0.0079426269329077,1.0,0.22500799161692456,0.45843199267983437,0.3165600139958163,6.0,-0.09155202237889173
2018-08-22,106.6257095336914,0.0010510013199653,1.0,0.31306641879068176,0.39358420720831916,0.29334936951371754,11.0,0.019717049276964216
2018-08-23,106.52311706542967,-0.0009621738388462,-1.0,0.37453297316096723,0.36458160914480686,0.2608853864949196,4.0,0.11364758666604763
2018-08-24,107.1479721069336,0.005865910224164,1.0,0.06893314514309162,0.11969149671494955,0.8113753199577332,4.0,-0.7424421748146415
2018-08-27,107.83809661865234,0.0064408546251346,1.0,0.10700662558277445,0.27841203038891155,0.6145813561355075,6.0,-0.507574730552733
2018-08-28,108.05261993408205,0.0019893091788176,1.0,0.3411269197240472,0.3398567568510771,0.3190163254621438,8.0,0.02211059426190337
2018-08-29,109.26498413085938,0.0112201277258889,1.0,0.35990134906023735,0.41828974410891534,0.2218089243397116,5.0,0.13809242472052574
2018-08-30,108.64013671875,-0.0057186427754479,-1.0,0.17689953045919538,0.2531892610713839,0.56991121545434,6.0,-0.3930116849951446
2018-08-31,109.0691375732422,0.0039488246926897,1.0,0.2605752736330032,0.6001162752509117,0.13930844776332377,5.0,0.12126682586967943
2018-09-04,109.27433013916016,0.001881307310972,1.0,0.17119206395000217,0.45940506898544053,0.36940287273715844,11.0,-0.19821080878715627
2018-09-05,108.09923553466795,-0.0107536198391308,-1.0,0.2874643203491965,0.5350738049795231,0.17746190990631774,6.0,0.11000241044287876
2018-09-06,107.80078887939452,-0.0027608581485085,-1.0,0.14541890627394116,0.43065937277343536,0.4239217440287272,9.0,-0.278502837754786
2018-09-07,107.79145050048828,-8.662625759336962e-05,-1.0,0.22711405288428063,0.4056204818189144,0.3672654487192631,5.0,-0.14015139583498246
2018-09-10,108.19249725341795,0.0037205803527791,1.0,0.0139683540910482,0.0646024122834205,0.9214292764663696,2.0,-0.9074609223753214
2018-09-11,109.05982208251952,0.008016496994889,1.0,0.06022221470872554,0.49097128709157306,0.44880646529297036,3.0,-0.38858425058424484
2018-09-12,109.26498413085938,0.0018811881811491,1.0,0.0826018057497484,0.7038173398801258,0.21358086155461406,7.0,-0.13097905580486566
2018-09-13,109.45152282714844,0.0017072138688607,1.0,0.22597712491239816,0.20736320742538994,0.5666596787050366,7.0,-0.34068255379263845
2018-09-14,109.04117584228516,-0.0037491208369144,-1.0,0.3823370912577957,0.21503744157962498,0.4026254760101437,8.0,-0.02028838475234801
2018-09-17,107.68888854980467,-0.0124016205991431,-1.0,0.0327866401833792,0.3583208452910185,0.6088925373430053,6.0,-0.5761058971596261
2018-09-18,109.05982208251952,0.0127305012724763,1.0,0.10454449697863306,0.37692623608745635,0.5185292630922049,8.0,-0.4139847661135719
2018-09-19,109.1064453125,0.0004275014307761,1.0,0.24526513616243995,0.5140751496785216,0.24065970308664772,9.0,0.004605433075792226
2018-09-20,109.85255432128906,0.0068383586932199,1.0,0.2896786891958779,0.4868915763994058,0.22342974516666592,9.0,0.066248944029212
2018-09-21,109.36707305908205,-0.0044193898376465,-1.0,0.0554321492090821,0.7303958535194397,0.21417201450094575,2.0,-0.15873986529186365
2018-09-24,108.65616607666016,-0.0065001920828386,-1.0,0.05586270196363325,0.37592399120330805,0.5682132975198328,4.0,-0.5123505955561996
2018-09-25,109.11451721191406,0.0042183628578476,1.0,0.22253379008422292,0.4908218909986317,0.28664431216505665,12.0,-0.06411052208083373
2018-09-26,109.36707305908205,0.0023145943694868,1.0,0.30506595764309163,0.30283958520740273,0.3920944633893668,10.0,-0.08702850574627519
2018-09-27,109.74122619628906,0.003421076625182,1.0,0.23034444761772946,0.4413755452260375,0.3282800037413835,6.0,-0.09793555612365404
2018-09-28,109.64769744873048,-0.0008522662886168,-1.0,0.147070274264975,0.5121948141604662,0.34073492105711584,11.0,-0.19366464679214085
2018-10-01,109.31095123291016,-0.0030711654111823,-1.0,0.17015480529516933,0.5942424579213063,0.23560273911183074,12.0,-0.06544793381666142
2018-10-02,107.83301544189452,-0.0135204732402939,-1.0,0.2520300974138081,0.39050087332725525,0.3574690239038318,8.0,-0.10543892649002368
2018-10-03,107.46822357177734,-0.0033829330342128,-1.0,0.49429218024015426,0.364169055968523,0.14153878688812252,5.0,0.3527533933520317
2018-10-04,105.78446197509766,-0.0156675298122436,-1.0,0.20105510360250867,0.33803324662148954,0.46091165201117595,15.0,-0.2598565484086673
2018-10-05,104.9893798828125,-0.0075160574383061,-1.0,0.09591929428279394,0.3382381629198789,0.5658425129950047,4.0,-0.4699232187122107
2018-10-08,105.26067352294922,0.0025840103107526,1.0,0.057628490962088066,0.6352090388536453,0.30716251209378237,5.0,-0.24953402113169432
2018-10-09,104.95198822021484,-0.0029325795893475,-1.0,0.07146844143668803,0.10084331097702183,0.8276882171630859,3.0,-0.7562197757263979
2018-10-10,101.41616821289062,-0.0336898811283613,-1.0,0.14513059807094655,0.4233224994756959,0.4315468737516891,11.0,-0.28641627568074257
2018-10-11,99.62954711914062,-0.0176167284293324,-1.0,0.23142302967607972,0.506389154586941,0.26218782392485684,12.0,-0.030764794248777122
2018-10-12,101.4722900390625,0.0184959479713207,1.0,0.2674308617133647,0.5300083423499018,0.2025607912801206,8.0,0.06487007043324411
2018-10-15,101.23844146728516,-0.0023045559697856,-1.0,0.2302455652505159,0.26740583851933475,0.50234857480973,5.0,-0.2721030095592142
2018-10-16,103.26824188232422,0.0200497003472241,1.0,0.24889850476756686,0.4813672083296946,0.2697342819800334,14.0,-0.020835777212466544
2018-10-17,102.41703033447266,-0.008242723342008,-1.0,0.1446549536194652,0.5861588085535914,0.2691862430656328,8.0,-0.12453128944616762
2018-10-18,100.45270538330078,-0.0191796710445205,-1.0,0.21275660571140736,0.5337390955537558,0.2535043185433516,13.0,-0.04074771283194423
2018-10-19,99.4705047607422,-0.0097777418618121,-1.0,0.45926744983132395,0.33871965136911186,0.2020129063831908,7.0,0.25725454344813314
2018-10-22,99.87274169921876,0.0040437810127138,1.0,0.29486761358566577,0.2695813039317727,0.43555105151608586,4.0,-0.1406834379304201
2018-10-23,99.8914566040039,0.0001873875140177,1.0,0.2696615987058197,0.5487612209149769,0.18157718929329084,7.0,0.08808440941252885
2018-10-24,96.90753173828124,-0.029871672384874,-1.0,0.20901952489900089,0.28754086101738113,0.5034396254923195,12.0,-0.2944201005933186
2018-10-25,99.83537292480467,0.0302127309818465,1.0,0.38720969797577703,0.08291948330588633,0.529870813479647,8.0,-0.14266111550387
2018-10-26,96.72982025146484,-0.0311067368444539,-1.0,0.30646575801074505,0.455940829279522,0.23759342109163598,6.0,0.06887233691910907
2018-10-29,95.87859344482422,-0.0088000453678888,-1.0,0.31804261294504005,0.6499665544057885,0.03199083249395087,6.0,0.2860517804510892
2018-10-30,97.319091796875,0.0150241915353059,1.0,0.25410824242447105,0.1731637082993984,0.5727280495422227,7.0,-0.3186198071177516
2018-10-31,98.57254028320312,0.0128797799402435,1.0,0.09291964396834371,0.8339873552322388,0.07309303618967525,2.0,0.01982660777866846
2018-11-01,100.58365631103516,0.0204023962662827,1.0,0.34485432660828036,0.39985075934479636,0.25529491296038026,6.0,0.0895594136479001
2018-11-02,100.9952392578125,0.0040919465634119,1.0,0.3377088780204455,0.3306477544829249,0.3316433895379305,6.0,0.006065488482515036
2018-11-05,101.13555908203124,0.001389370679746,1.0,0.04591210973449047,0.3579080805182457,0.5961798248812556,10.0,-0.5502677151467652
2018-11-06,101.5845184326172,0.0044391839493547,1.0,0.0305818859487772,0.8597744107246399,0.109643654897809,2.0,-0.0790617689490318
2018-11-07,104.33462524414062,0.0270721056117189,1.0,0.5604158292214075,0.10722431416312846,0.33235988346859807,3.0,0.22805594575280946
2018-11-08,104.36266326904295,0.0002687317353824,1.0,0.1482621138649327,0.8095587491989136,0.04217916075140233,7.0,0.10608295311353039
2018-11-09,102.9128189086914,-0.0138923664358191,-1.0,0.2821894749067723,0.465956193394959,0.25185433635488147,4.0,0.03033513855189085
2018-11-12,100.8455581665039,-0.020087495067273,-1.0,0.08452718630433079,0.8107829451560974,0.10468987021595236,5.0,-0.02016268391162157
2018-11-13,100.7988052368164,-0.0004636092113279,-1.0,0.12333516904618586,0.613218723796308,0.26344609813531855,8.0,-0.1401109290891327
2018-11-14,100.04112243652344,-0.0075167835423531,-1.0,0.019226289664705565,0.11386572010815137,0.8669079542160034,3.0,-0.8476816645512979
2018-11-15,99.8914566040039,-0.0014960431158146,-1.0,0.3602283709915355,0.16069715027697382,0.4790744846686721,8.0,-0.1188461136771366
2018-11-16,99.49858856201172,-0.0039329493767381,-1.0,0.0707511275541037,0.7106432872824371,0.21860556269530204,8.0,-0.14785443514119834
2018-11-19,97.06655883789062,-0.0244428565195711,-1.0,0.11990583954112866,0.36363012343645096,0.5164640476661069,7.0,-0.3965582081249782
2018-11-20,94.86837005615234,-0.0226462007931016,-1.0,0.12405032830105883,0.5217555742710829,0.3541940886320339,9.0,-0.23014376033097506
2018-11-21,95.85987854003906,0.0104514126605088,1.0,0.09341993129679131,0.44954266239489826,0.45703738475484507,7.0,-0.36361745345805374
2018-11-23,95.42959594726562,-0.0044886619858767,-1.0,0.028827474374944914,0.33194837812334294,0.6392241317468385,12.0,-0.6103966573718935
2018-11-26,97.5716552734375,0.0224464884809485,1.0,0.21313349911096416,0.5697957228191874,0.21707076790996568,11.0,-0.003937268799001525
2018-11-27,97.86162567138672,0.0029718712584776,1.0,0.08340709496821672,0.4430634565651417,0.4735294327672039,7.0,-0.3901223377989872
2018-11-28,100.75202941894533,0.0295356195825358,1.0,0.20298807858489448,0.08859523665159938,0.7084166891872883,4.0,-0.5054286106023937
2018-11-29,100.2843246459961,-0.0046421374899003,-1.0,0.3115474046873194,0.4097591050501381,0.27869347655879595,7.0,0.032853928128523446
2018-11-30,101.0139389038086,0.007275456661727,1.0,0.5667919721454382,0.12677026260644195,0.3064377570990473,4.0,0.2603542150463909
2018-12-03,102.9034652709961,0.0187056003131094,1.0,0.11370385983692743,0.5942362102546862,0.2920599492000681,7.0,-0.17835608936314068
2018-12-04,99.19927215576172,-0.0359967772268833,-1.0,0.28234405722469086,0.399659376591444,0.3179965480230748,4.0,-0.03565249079838395
2018-12-06,99.6763153076172,0.0048089380243276,1.0,0.3146705169762884,0.5977428661925452,0.08758660099868258,7.0,0.2270839159776058
2018-12-07,96.69239044189452,-0.0299361473837973,-1.0,0.04270469932816917,0.52051544142887,0.4367798457387835,4.0,-0.3940751464106143
2018-12-10,96.7672119140625,0.0007738093124602,1.0,0.009530858136713425,0.029306042939424452,0.9611630886793137,4.0,-0.9516322305426003
2018-12-11,96.8046417236328,0.0003868026042079,1.0,0.14288554503582415,0.31614693254232407,0.5409675207920372,8.0,-0.39808197575621307
2018-12-12,97.82424926757812,0.0105326307271111,1.0,0.16382561624050135,0.7561990171670914,0.0799753624014556,4.0,0.08385025383904575
2018-12-13,97.33782958984376,-0.0049723834466018,-1.0,0.05600606789812441,0.4615520176788171,0.48244191457827884,6.0,-0.42643584668015444
2018-12-14,95.71955871582033,-0.0166253026273793,-1.0,0.3314854903146624,0.3160704157004754,0.35244407163312036,6.0,-0.02095858131845796
2018-12-17,93.28755950927734,-0.025407547205303,-1.0,0.014795290927092183,0.04341178232183055,0.9417929152647654,6.0,-0.9269976243376732
2018-12-18,94.01715850830078,0.0078209677995797,1.0,0.11391259323466904,0.27741104059598665,0.6086763815784996,11.0,-0.4947637883438305
2018-12-19,92.15569305419922,-0.0197992098850467,-1.0,0.2818253450095653,0.09531851831291402,0.6228561529091426,7.0,-0.34103080789957735
2018-12-20,90.08845520019533,-0.0224320146210402,-1.0,0.4202271797694266,0.278048283730944,0.30172454154429335,12.0,0.11850263822513324
2018-12-21,88.04692840576172,-0.0226613586601847,-1.0,0.17590166395530102,0.16857991771151618,0.6555184548099836,6.0,-0.47961679085468256
2018-12-24,86.37538146972656,-0.0189847274209484,-1.0,,,,,
2018-12-26,91.49331665039062,0.0592522440257798,1.0,0.20936677604913706,0.5417534597218037,0.24887982220388943,4.0,-0.039513046154752374
2018-12-27,91.98162078857422,0.0053370470768863,1.0,0.08765921260540681,0.4291348059972127,0.4832059789138535,6.0,-0.39554676630844665
2018-12-28,91.99102020263672,0.0001021879586586,1.0,0.17994908057153222,0.7592702209949493,0.060780694242566775,4.0,0.11916838632896545
2018-12-31,92.97705078125,0.0107187699021193,1.0,0.047555465251207296,0.6443210542201995,0.3081234563142061,2.0,-0.2605679910629988
2019-01-02,93.68132781982422,0.007574740569382,1.0,0.021755751532812867,0.0749446849028269,0.903299609820048,3.0,-0.8815438582872351
2019-01-03,91.65296173095705,-0.0216517649362133,-1.0,0.40125638650109363,0.09227498827709087,0.5064686120798191,9.0,-0.10521222557872545
