Date,Price,avg_positive_XLV,avg_neutral_XLV,avg_negative_XLV,n_XLV,sent_index_XLV,Sign_next_day
2018-06-25,74.34060668945312,0.1362561633189518,0.8049995501836141,0.058744275321563,3.0,0.0775118879973888,-1.0
2018-06-26,74.11090087890625,0.6854342222213745,0.3009271919727325,0.013638587668538,1.0,0.6717956345528365,-1.0
2018-06-27,73.4836654663086,,,,,,1.0
2018-06-28,73.58084869384766,0.2623680171091109,0.2568135885521769,0.480818384559825,4.0,-0.2184503674507141,1.0
2018-06-29,73.7310562133789,0.0346155427396297,0.8782356381416321,0.0871488079428672,1.0,-0.0525332652032375,1.0
2018-07-02,73.96070861816406,0.0972218960523605,0.8614407777786255,0.0413372665643692,1.0,0.0558846294879913,1.0
2018-07-03,74.1374282836914,,,,,,1.0
2018-07-05,74.9059829711914,,,,,,1.0
2018-07-06,75.9837875366211,0.5985630750656128,0.3834302276372909,0.0180067098699509,2.0,0.5805563651956619,1.0
2018-07-09,76.54033660888672,,,,,,1.0
2018-07-10,76.83185577392578,0.0969662771870692,0.6416512926419576,0.2613824307918548,3.0,-0.1644161536047855,-1.0
2018-07-11,76.22229766845703,0.047042766585946,0.6544152647256851,0.2985419360920787,2.0,-0.2514991695061327,1.0
2018-07-12,77.07040405273438,0.063844034448266,0.456184484064579,0.4799714572727681,2.0,-0.4161274228245021,1.0
2018-07-13,77.21173095703125,0.0198417603969573,0.046555608510971,0.9336026310920716,1.0,-0.9137608706951144,-1.0
2018-07-16,76.7435302734375,,,,,,1.0
2018-07-17,77.16757202148438,0.5883018071763217,0.1016474235802888,0.3100507848430424,4.0,0.2782510223332793,1.0
2018-07-18,77.22940063476562,0.9402481317520142,0.0320149362087249,0.027736909687519,1.0,0.9125112220644952,-1.0
2018-07-19,76.79653930664062,0.1207198351621627,0.422867776826024,0.4564123898744583,2.0,-0.3356925547122955,-1.0
2018-07-20,76.64634704589844,,,,,,1.0
2018-07-23,76.80537414550781,,,,,,1.0
2018-07-24,77.50325775146484,0.0271944329142569,0.6100196987390518,0.3627859161545832,3.0,-0.3355914832403263,1.0
2018-07-25,78.49272918701172,,,,,,-1.0
2018-07-26,78.2718505859375,0.0506528951227664,0.8342746794223785,0.1150724701583384,2.0,-0.064419575035572,-1.0
2018-07-27,77.70645904541016,0.3225169740617275,0.2023009611293673,0.4751820955425501,2.0,-0.1526651214808225,1.0
2018-07-30,77.7506332397461,,,,,,1.0
2018-07-31,78.56340026855469,0.1518387654796242,0.7564997971057892,0.0916614388115703,4.0,0.0601773266680538,1.0
2018-08-01,78.5810317993164,0.0496676191687583,0.917993187904358,0.0323392152786254,1.0,0.0173284038901329,1.0
2018-08-02,78.8725814819336,0.0142090814188122,0.0471884235739707,0.9386025071144104,1.0,-0.9243934256955982,1.0
2018-08-03,79.34081268310547,,,,,,1.0
2018-08-06,79.48217010498047,,,,,,1.0
2018-08-07,79.49099731445312,,,,,,1.0
2018-08-08,79.61469268798828,0.1059277697155872,0.3121480736881494,0.5819241205851237,3.0,-0.4759963508695364,-1.0
2018-08-09,79.52632141113281,0.0329226553440094,0.9494381546974182,0.0176391899585723,1.0,0.015283465385437,-1.0
2018-08-10,79.18180084228516,,,,,,1.0
2018-08-13,79.20832061767578,0.0594785138964653,0.2045105248689651,0.7360109686851501,1.0,-0.6765324547886848,1.0
2018-08-14,79.57933044433594,,,,,,-1.0
2018-08-15,79.44682312011719,0.0315132793039083,0.9027698338031768,0.0657169111073017,2.0,-0.0342036318033934,1.0
2018-08-16,80.2242431640625,0.0524817481637001,0.1269373595714569,0.8205808997154236,1.0,-0.7680991515517235,1.0
2018-08-17,80.47160339355469,,,,,,1.0
2018-08-20,80.73663330078125,0.0316305644810199,0.9146428108215332,0.0537265948951244,1.0,-0.0220960304141045,0.0
2018-08-21,80.73663330078125,,,,,,1.0
2018-08-22,80.8161392211914,0.0803912281990051,0.908958613872528,0.010650135576725,1.0,0.0697410926222801,-1.0
2018-08-23,80.78961944580078,0.62366783618927,0.3516097962856293,0.0247224010527133,1.0,0.5989454351365567,1.0
2018-08-24,81.1783447265625,,,,,,1.0
2018-08-27,81.4698715209961,,,,,,1.0
2018-08-28,81.51405334472656,0.3059754371643066,0.6790255457162857,0.01499898545444,2.0,0.2909764517098666,1.0
2018-08-29,82.04412841796875,0.1146325916051864,0.0803295746445655,0.805037796497345,1.0,-0.6904052048921585,-1.0
2018-08-30,81.98225402832031,,,,,,-1.0
2018-08-31,81.96459197998047,0.013387806713581,0.1886550933122635,0.7979570627212524,1.0,-0.7845692560076715,-1.0
2018-09-04,81.31086730957031,0.0557096060365438,0.9017742276191713,0.0425161458551883,2.0,0.0131934601813554,1.0
2018-09-05,81.63773345947266,0.310584207996726,0.1141001768410205,0.5753156617283821,2.0,-0.2647314537316561,0.0
2018-09-06,81.63773345947266,,,,,,1.0
2018-09-07,81.76139068603516,,,,,,-1.0
2018-09-10,81.54939270019531,0.9266464710235596,0.0371802113950252,0.036173265427351,1.0,0.8904732055962086,-1.0
2018-09-11,81.47870635986328,,,,,,1.0
2018-09-12,81.88509368896484,,,,,,1.0
2018-09-13,82.90103912353516,0.1033357237465679,0.4833675685028235,0.4132967215652267,6.0,-0.3099609978186587,-1.0
2018-09-14,82.62718963623047,,,,,,-1.0
2018-09-17,82.32679748535156,0.478567979298532,0.4099224377423525,0.1115095606073737,2.0,0.3670584186911583,1.0
2018-09-18,82.8038558959961,0.0652523129247128,0.42205576505512,0.5126919113099575,2.0,-0.4474395983852446,-1.0
2018-09-19,82.68900299072266,0.2760362327098846,0.7160953879356384,0.0078683588653802,1.0,0.2681678738445044,1.0
2018-09-20,83.4929428100586,0.869170606136322,0.1202679723501205,0.010561347939074,1.0,0.858609258197248,1.0
2018-09-21,83.60553741455078,0.1409822553396225,0.0505115836858749,0.808506190776825,1.0,-0.6675239354372025,1.0
2018-09-24,83.77405548095703,,,,,,-1.0
2018-09-25,83.51688385009766,,,,,,1.0
2018-09-26,83.70310974121094,0.0323747945949434,0.4760564705356956,0.4915687437169254,2.0,-0.4591939491219818,1.0
2018-09-27,84.12879943847656,0.9066274166107178,0.0642809867858886,0.0290916301310062,1.0,0.8775357864797115,1.0
2018-09-28,84.38600158691406,,,,,,1.0
2018-10-01,84.8028335571289,0.1862766463309526,0.7141810655593872,0.0995422825217247,2.0,0.0867343638092279,-1.0
2018-10-02,84.7052993774414,,,,,,-1.0
2018-10-03,84.54564666748047,0.0482793487608432,0.9225453734397888,0.0291753038763999,1.0,0.0191040448844433,-1.0
2018-10-04,83.72083282470703,0.4420728341986735,0.2618915941566228,0.2960355586061874,3.0,0.146037275592486,-1.0
2018-10-05,83.62329864501953,0.0333045981824397,0.4874369762837887,0.4792583864182234,2.0,-0.4459537882357836,-1.0
2018-10-08,83.58782958984375,0.183394941035658,0.3684076648205519,0.448197390884161,4.0,-0.2648024498485029,1.0
2018-10-09,83.729736328125,0.2477905526757239,0.7395980060100555,0.0126114850863814,2.0,0.2351790675893425,-1.0
2018-10-10,81.75198364257812,0.4777650199830532,0.5099582374095917,0.0122767258435487,2.0,0.4654882941395044,-1.0
2018-10-11,79.54367065429688,,,,,,1.0
2018-10-12,80.767578125,0.2534242207184433,0.2380163297057151,0.5085594749543816,4.0,-0.2551352542359382,-1.0
2018-10-15,80.20883178710938,0.0697044506669044,0.9118283987045288,0.0184671226888895,1.0,0.0512373279780148,1.0
2018-10-16,82.40827178955078,0.0531449938813844,0.7757863402366638,0.171068671469887,3.0,-0.1179236775885025,1.0
2018-10-17,82.84284973144531,0.0425140879427392,0.5981483304252228,0.359337531030178,3.0,-0.3168234430874388,-1.0
2018-10-18,81.90275573730469,,,,,,-1.0
2018-10-19,81.15778350830078,0.015842018648982,0.8484607934951782,0.1356971859931945,1.0,-0.1198551673442125,-1.0
2018-10-22,80.49263000488281,,,,,,-1.0
2018-10-23,80.05805969238281,0.2349699465557932,0.3144403249025344,0.4505897779017687,2.0,-0.2156198313459754,-1.0
2018-10-24,77.41520690917969,,,,,,1.0
2018-10-25,78.41736602783203,0.4406995885074138,0.2911130748689174,0.2681873254477977,2.0,0.1725122630596161,-1.0
2018-10-26,77.53047943115234,,,,,,1.0
2018-10-29,77.72559356689453,,,,,,1.0
2018-10-30,78.55926513671875,0.0120440786704421,0.0138682285323739,0.974087655544281,1.0,-0.9620435768738388,1.0
2018-10-31,78.66565704345703,,,,,,1.0
2018-11-01,79.65897369384766,0.0417839375634987,0.7083427608013153,0.2498732774207989,3.0,-0.2080893398573001,-1.0
2018-11-02,79.1623306274414,0.6666825513044993,0.3005957665542761,0.0327217023198803,3.0,0.633960848984619,1.0
2018-11-05,79.86295318603516,0.0209842696785926,0.0529496259987354,0.9260661602020264,1.0,-0.9050818905234338,1.0
2018-11-06,80.27091979980469,0.0341149326413869,0.1404975391924381,0.8253875076770782,2.0,-0.7912725750356913,1.0
2018-11-07,82.62999725341797,,,,,,1.0
2018-11-08,82.67435455322266,,,,,,-1.0
2018-11-09,82.43489074707031,,,,,,-1.0
2018-11-12,81.31741333007812,,,,,,-1.0
2018-11-13,80.74981689453125,0.1295305639505386,0.8112409114837646,0.0592285804450511,1.0,0.0703019835054875,-1.0
2018-11-14,80.10240936279297,0.0732658430933952,0.1687523648142814,0.7579818367958069,2.0,-0.6847159937024117,1.0
2018-11-15,80.81193542480469,0.1063270834274589,0.400571471080184,0.4931014573667198,4.0,-0.3867743739392608,1.0
2018-11-16,81.62784576416016,0.0254815276712179,0.7868411540985107,0.187677264213562,1.0,-0.1621957365423441,-1.0
2018-11-19,80.59019470214844,0.1326297968626022,0.8513045907020569,0.0160656627267599,1.0,0.1165641341358423,-1.0
2018-11-20,79.83631896972656,0.031451541930437,0.6164090124269327,0.3521394183238346,3.0,-0.3206878763933976,-1.0
2018-11-21,79.38404083251953,,,,,,1.0
2018-11-23,79.49931335449219,0.0107927788048982,0.0243253353983163,0.9648817777633668,1.0,-0.9540889989584688,1.0
2018-11-26,80.27091979980469,,,,,,1.0
2018-11-27,81.10456085205078,0.0789542570710181,0.8838478624820709,0.0371978832408785,2.0,0.0417563738301396,1.0
2018-11-28,83.05569458007812,,,,,,1.0
2018-11-29,83.33063507080078,0.0235574003309011,0.1998786479234695,0.7765640020370483,1.0,-0.7530066017061472,1.0
2018-11-30,85.02456665039062,0.0624741204082965,0.2670108079910278,0.6705150008201599,1.0,-0.6080408804118634,-1.0
2018-12-03,84.61658477783203,0.0219140173867344,0.0637227799743413,0.9143632352352142,2.0,-0.8924492178484797,-1.0
2018-12-04,82.7275619506836,0.0148382969200611,0.0551055893301963,0.9300561547279358,1.0,-0.9152178578078748,-1.0
2018-12-06,82.41716766357422,0.80962735414505,0.1821276992559433,0.0082450127229094,1.0,0.8013823414221406,-1.0
2018-12-07,80.31525421142578,0.6757125854492188,0.3147465288639068,0.0095408633351325,1.0,0.6661717221140863,1.0
2018-12-10,80.62564849853516,0.0298887742683291,0.5236437618732452,0.4464674089103936,2.0,-0.4165786346420645,1.0
2018-12-11,80.87398529052734,,,,,,1.0
2018-12-12,81.56575012207031,,,,,,1.0
2018-12-13,81.64556884765625,,,,,,-1.0
2018-12-14,78.8962631225586,0.6112329810857773,0.2555964738130569,0.133170566521585,2.0,0.4780624145641923,-1.0
2018-12-17,77.32649230957031,0.0372659545391797,0.4557194430381059,0.5070146173238754,2.0,-0.4697486627846957,-1.0
2018-12-18,76.65247344970703,0.3528649541549384,0.3195000300183892,0.3276349981315434,4.0,0.025229956023395,-1.0
2018-12-19,75.65032196044922,0.1422022067010402,0.6531623855233193,0.2046353869140147,5.0,-0.0624331802129745,-1.0
2018-12-20,74.58604431152344,0.2776984637603163,0.6586476098746061,0.0636539123952388,4.0,0.2140445513650775,-1.0
2018-12-21,73.65953063964844,0.0584621252492069,0.4628169331699609,0.4787209536880255,2.0,-0.4202588284388185,-1.0
2018-12-24,71.89556884765625,,,,,,1.0
2018-12-26,75.03152465820312,,,,,,1.0
2018-12-27,75.86006164550781,0.9186282157897948,0.0685300454497337,0.0128416791558265,1.0,0.9057865366339684,1.0
2018-12-28,75.94915771484375,,,,,,1.0
2018-12-31,77.0716781616211,,,,,,-1.0
2019-01-02,75.90458679199219,0.0588072687387466,0.0818891823291778,0.8593034744262695,1.0,-0.8004962056875229,-1.0
2019-01-03,74.36331939697266,0.0852709875907748,0.2200425958726554,0.6946864305064082,4.0,-0.6094154429156333,1.0
2019-01-04,76.5816650390625,0.0458840898548562,0.4144796840846538,0.5396362567941347,3.0,-0.4937521669392785,1.0
2019-01-07,76.87567901611328,0.2034204948693513,0.3243006914854049,0.4722788212820887,5.0,-0.2688583264127374,1.0
2019-01-08,77.47257995605469,0.4785184338688851,0.0329950721934437,0.4884865023195743,2.0,-0.0099680684506892,1.0
2019-01-09,77.82001495361328,0.0457975843455642,0.3558937851339578,0.5983085930347443,2.0,-0.55251100868918,1.0
2019-01-10,77.97148895263672,0.6333090662956238,0.2889293730258941,0.0777616277337074,1.0,0.5555474385619164,1.0
2019-01-11,78.22984313964844,,,,,,-1.0
2019-01-14,77.36565399169922,0.3344263732433319,0.1185523352275291,0.5470212809741497,3.0,-0.2125949077308178,1.0
2019-01-15,78.75546264648438,0.6205936819314957,0.2687484246368209,0.1106578900168339,6.0,0.5099357919146618,-1.0
2019-01-16,78.6129150390625,,,,,,1.0
2019-01-17,79.30781555175781,,,,,,1.0
2019-01-18,80.25218200683594,0.0232509542256593,0.3356313854455947,0.6411176708837351,3.0,-0.6178667166580757,-1.0
2019-01-22,79.69981384277344,0.0260787308216094,0.3515790700912475,0.6223421096801758,1.0,-0.5962633788585664,1.0
2019-01-23,79.7889175415039,0.1450130101293325,0.8073144555091858,0.0476725107679764,3.0,0.097340499361356,-1.0
2019-01-24,79.1207275390625,,,,,,1.0
2019-01-25,79.21874237060547,0.1479998249560594,0.6139565557241439,0.2380436267703771,2.0,-0.0900438018143176,-1.0
2019-01-28,78.31890869140625,0.4357769861817359,0.2383626699447631,0.3258603597059845,2.0,0.1099166264757514,1.0
2019-01-29,78.70201873779297,0.1363945782650261,0.5650646835565567,0.2985407505184411,4.0,-0.1621461722534149,1.0
2019-01-30,79.7800064086914,,,,,,1.0
2019-01-31,80.77780151367188,0.0113436728715896,0.0945943668484687,0.8940619826316833,1.0,-0.8827183097600938,1.0
2019-02-01,80.84906768798828,,,,,,-1.0
2019-02-04,80.61744689941406,0.0905597805976867,0.8887251317501068,0.0207150974310934,2.0,0.0698446831665933,-1.0
2019-02-05,80.50162506103516,0.1105911023914813,0.5577987705667814,0.3316101732974251,3.0,-0.2210190709059437,1.0
2019-02-06,80.86690521240234,0.4064475758932531,0.4458279963582754,0.1477244021371006,4.0,0.2587231737561524,-1.0
2019-02-07,79.97599792480469,0.5944360494613647,0.3946689665317535,0.0108949746936559,1.0,0.5835410747677089,1.0
2019-02-08,80.12744140625,0.0721054226160049,0.9000311493873596,0.0278634428977966,1.0,0.0442419797182083,-1.0
2019-02-11,80.02944946289062,,,,,,1.0
2019-02-12,81.12525177001953,,,,,,1.0
2019-02-13,81.30342102050781,0.0447332100011408,0.4827724024653435,0.4724943810142576,2.0,-0.4277611710131169,1.0
2019-02-14,81.49052429199219,0.0133222704753279,0.0368338823318481,0.9498437643051147,1.0,-0.9365214938297868,1.0
2019-02-15,82.71997833251953,0.3827008008956909,0.1925142481923103,0.4247849872335791,2.0,-0.0420841863378882,-1.0
2019-02-19,82.52395629882812,0.4050153438001871,0.479880679398775,0.1151039768010377,2.0,0.2899113669991494,-1.0
2019-02-20,82.42597198486328,0.0113628432154655,0.0265057422220706,0.9621313810348512,1.0,-0.9507685378193856,-1.0
2019-02-21,81.704345703125,0.0247876439243555,0.1629214733839035,0.8122909069061279,1.0,-0.7875032629817724,1.0
2019-02-22,82.45269775390625,,,,,,1.0
2019-02-25,82.56852722167969,0.2090671629245792,0.567688741854259,0.2232441077274935,7.0,-0.0141769448029143,-1.0
2019-02-26,82.27452087402344,0.089062958334883,0.3110583002368609,0.5998787836482127,3.0,-0.5108158253133297,-1.0
2019-02-27,81.89143371582031,0.2011838406324386,0.7858892679214478,0.012926897034049,1.0,0.1882569435983896,-1.0
2019-02-28,81.65089416503906,0.0084958048537373,0.0236361250281333,0.9678680300712584,1.0,-0.9593722252175212,1.0
2019-03-01,82.80904388427734,,,,,,-1.0
2019-03-04,81.68653106689453,0.0169462235644459,0.4324517538771033,0.5506020337343216,2.0,-0.5336558101698757,-1.0
2019-03-05,81.64198303222656,0.0610858276486396,0.8723427057266235,0.0665714666247367,1.0,-0.0054856389760971,-1.0
2019-03-06,80.44818115234375,0.0342266199489434,0.6524406671524048,0.3133327240745226,3.0,-0.2791061041255792,-1.0
2019-03-07,79.81564331054688,0.2977247536182403,0.6843348145484924,0.0179404076188802,1.0,0.2797843459993601,-1.0
2019-03-08,79.6463623046875,0.0267206234857439,0.351150756701827,0.6221286207437515,2.0,-0.5954079972580075,1.0
2019-03-11,80.55508422851562,0.146983340382576,0.7929707765579224,0.0600458718836307,1.0,0.0869374684989452,1.0
2019-03-12,81.14306640625,0.0495387176051735,0.928684413433075,0.0217768633738159,2.0,0.0277618542313575,1.0
2019-03-13,82.01615905761719,0.0182007728144526,0.4286470338702202,0.5531522482633591,2.0,-0.5349514754489064,-1.0
2019-03-14,81.88252258300781,0.3436903469264507,0.3169032782316207,0.3394064009189605,3.0,0.0042839460074902,1.0
2019-03-15,82.25898742675781,,,,,,-1.0
2019-03-18,82.13381958007812,,,,,,1.0
2019-03-19,82.78658294677734,,,,,,-1.0
2019-03-20,82.21427917480469,0.167567439066867,0.4931818755964438,0.3392506862680117,3.0,-0.1716832472011447,1.0
2019-03-21,82.53619384765625,0.254968983742098,0.1152238287031649,0.6298071946948767,3.0,-0.3748382109527787,-1.0
2019-03-22,81.0339126586914,0.4644311517477035,0.5230359435081482,0.0125329280272125,2.0,0.451898223720491,-1.0
2019-03-25,80.98919677734375,0.0464603044092655,0.9180408120155334,0.0354988910257816,1.0,0.0109614133834839,1.0
2019-03-26,81.54360961914062,0.3114442614217599,0.2662292048335075,0.4223265113929907,3.0,-0.1108822499712308,-1.0
2019-03-27,80.86399841308594,0.2326330672949552,0.3388536646962166,0.4285132754594087,2.0,-0.1958802081644535,1.0
2019-03-28,81.0696792602539,0.0654278900474309,0.3074170732870697,0.6271550226956606,4.0,-0.5617271326482296,1.0
2019-03-29,82.04437255859375,0.5175136886537074,0.4705177024006843,0.0119686094112694,2.0,0.505545079242438,1.0
2019-04-01,82.1695556640625,0.028260575607419,0.2072245180606842,0.7645149230957031,1.0,-0.7362543474882841,-1.0
2019-04-02,81.98177337646484,,,,,,-1.0
2019-04-03,81.87448120117188,,,,,,-1.0
2019-04-04,81.7045669555664,0.2051590457558631,0.779336005449295,0.0155048999004065,2.0,0.1896541458554566,1.0
2019-04-05,82.26792907714844,0.0122425053268671,0.017441926524043,0.9703155755996704,1.0,-0.9580730702728032,-1.0
2019-04-08,82.25004577636719,0.8966400027275085,0.0854407548904419,0.0179191976785659,1.0,0.8787208050489427,-1.0
2019-04-09,82.03543090820312,0.0741076758131384,0.4235681053251028,0.5023242197930813,2.0,-0.4282165439799428,1.0
2019-04-10,82.06226348876953,,,,,,-1.0
2019-04-11,81.05179595947266,0.0192105192691087,0.2272745668888092,0.75351482629776,1.0,-0.7343043070286513,-1.0
2019-04-12,80.30957794189453,0.447027713060379,0.5139021277427673,0.039070151746273,1.0,0.407957561314106,1.0
2019-04-15,80.63152313232422,0.2199446596205234,0.433622638384501,0.3464327044785023,3.0,-0.1264880448579788,-1.0
2019-04-16,78.97720336914062,0.0669450992718338,0.3232088983058929,0.6098459921777248,3.0,-0.5429008929058909,-1.0
2019-04-17,76.70589447021484,0.3157889194165666,0.0314450642714897,0.652766032765309,3.0,-0.3369771133487423,1.0
2019-04-18,76.83109283447266,,,,,,1.0
2019-04-22,76.87580871582031,,,,,,1.0
2019-04-23,78.0919418334961,,,,,,-1.0
2019-04-24,78.00250244140625,0.0133840050548315,0.0224629286676645,0.9641530513763428,1.0,-0.9507690463215112,1.0
2019-04-25,78.80730438232422,0.3440973696609337,0.3362951911985874,0.3196074422448873,3.0,0.0244899274160464,1.0
2019-04-26,79.59420776367188,,,,,,-1.0
2019-04-29,79.4511489868164,0.0648695410539706,0.8909436464309692,0.0441868177925546,3.0,0.0206827232614159,1.0
2019-04-30,79.81775665283203,0.3313977334182709,0.1988902832381427,0.4697119838092476,4.0,-0.1383142503909766,-1.0
2019-05-01,79.67472839355469,0.6522739132245382,0.2678878176957369,0.07983824921151,3.0,0.5724356640130281,1.0
2019-05-02,80.01449584960938,0.0312621109187603,0.7905131578445435,0.1782246828079223,1.0,-0.146962571889162,1.0
2019-05-03,80.62257385253906,,,,,,1.0
2019-05-06,81.0339126586914,0.1137498021125793,0.828270822763443,0.0579793518409132,2.0,0.055770450271666,-1.0
2019-05-07,79.47797393798828,,,,,,1.0
2019-05-08,79.64787292480469,0.0989608764648437,0.8554627895355225,0.0455763600766658,1.0,0.0533845163881778,-1.0
2019-05-09,79.47797393798828,0.2023876011371612,0.7883092164993286,0.0093031525611877,1.0,0.1930844485759735,1.0
