Date,Price,Return,Sign
2018-03-20,97.19348907470705,,
2018-03-21,97.11907958984376,-0.0007655809619725451,-1.0
2018-03-22,95.05410766601562,-0.02126226826437183,-1.0
2018-03-23,93.18446350097656,-0.019669262180739056,-1.0
2018-03-26,95.9377670288086,0.029546808817578984,1.0
2018-03-27,94.05880737304688,-0.019585192713496236,-1.0
2018-03-28,92.91468811035156,-0.012163871674000903,-1.0
2018-03-29,94.21694946289062,0.014015667264495546,1.0
2018-04-02,91.55664825439452,-0.02823590897032735,-1.0
2018-04-03,92.71934509277344,0.012699207108896271,1.0
2018-04-04,94.42157745361328,0.018358977397183063,1.0
2018-04-05,95.68659210205078,0.013397516569334744,1.0
2018-04-06,93.64955139160156,-0.021288674470470115,-1.0
2018-04-09,93.42630767822266,-0.0023838204247813577,-1.0
2018-04-10,94.56111907958984,0.012146593711866327,1.0
2018-04-11,94.27273559570312,-0.003049704642814066,-1.0
2018-04-12,94.68202209472656,0.00434151503546798,1.0
2018-04-13,94.15186309814452,-0.00559936284473983,-1.0
2018-04-16,94.85875701904295,0.007508018403858507,1.0
2018-04-17,96.6260757446289,0.01863105506675744,1.0
2018-04-18,97.08187103271484,0.004717104410723927,1.0
2018-04-19,96.77490997314452,-0.0031618782817534052,-1.0
2018-04-20,95.78893280029295,-0.010188355361169243,-1.0
2018-04-23,95.99356079101562,0.002136238339237817,1.0
2018-04-24,94.47737884521484,-0.015794621361130745,-1.0
2018-04-25,94.86805725097656,0.004135152885663462,1.0
2018-04-26,96.40284729003906,0.01617815399130773,1.0
2018-04-27,96.84001159667967,0.004534765506721605,1.0
2018-04-30,96.45864868164062,-0.00393807176136407,-1.0
2018-05-01,96.58887481689452,0.0013500721504371427,1.0
2018-05-02,95.9284439086914,-0.0068375463473935305,-1.0
2018-05-03,95.50056457519533,-0.0044604010662713245,-1.0
2018-05-04,96.75629425048828,0.013148924101953563,1.0
2018-05-07,97.08187103271484,0.0033649157891857406,1.0
2018-05-08,96.67257690429688,-0.00421596868770735,-1.0
2018-05-09,97.0074691772461,0.003464191021625096,1.0
2018-05-10,97.36089324951172,0.0036432665985737245,1.0
2018-05-11,97.56556701660156,0.0021022174330849186,1.0
2018-05-14,97.7515640258789,0.0019063796272069666,1.0
2018-05-15,97.1841812133789,-0.005804334878465878,-1.0
2018-05-16,97.99343872070312,0.008327049703154898,1.0
2018-05-17,97.6678695678711,-0.0033223566504279045,-1.0
2018-05-18,97.54695892333984,-0.001237977699997117,-1.0
2018-05-21,98.08642578125,0.005530329841795689,1.0
2018-05-22,97.64926147460938,-0.004456929724563352,-1.0
2018-05-23,98.356201171875,0.0072395805824854165,1.0
2018-05-24,98.57013702392578,0.002175113002554241,1.0
2018-05-25,98.7189483642578,0.0015097000453179188,1.0
2018-05-29,97.95622253417967,-0.007726235365309808,-1.0
2018-05-30,98.84918975830078,0.009115982640199638,1.0
2018-05-31,98.37480926513672,-0.004799032691355287,-1.0
2018-06-01,99.10031127929688,0.007374875942120607,1.0
2018-06-04,100.20724487304688,0.011169829634846362,1.0
2018-06-05,100.79322052001952,0.005847637540728812,1.0
2018-06-06,101.73271942138672,0.009321052512461403,1.0
2018-06-07,102.0303726196289,0.0029258354631147565,1.0
2018-06-08,102.24430084228516,0.0020967111769136793,1.0
2018-06-11,102.65357971191406,0.004002950445719522,1.0
2018-06-12,103.1465835571289,0.00480259769409308,1.0
2018-06-13,103.30469512939452,0.0015328823002465075,1.0
2018-06-14,104.38369750976562,0.010444853247179253,1.0
2018-06-15,104.5552978515625,0.0016439381425517041,1.0
2018-06-18,104.37811279296876,-0.0016946540465628823,-1.0
2018-06-19,104.2475128173828,-0.0012512199357829212,-1.0
2018-06-20,104.7418212890625,0.004741681200064907,1.0
2018-06-21,103.99574279785156,-0.007123023850730492,-1.0
2018-06-22,103.81854248046876,-0.0017039189549060696,-1.0
2018-06-25,101.56159973144533,-0.021739302971316876,-1.0
2018-06-26,102.28904724121094,0.007162623586957739,1.0
2018-06-27,100.96473693847656,-0.012946745897549294,-1.0
2018-06-28,101.75746154785156,0.007851499775194393,1.0
2018-06-29,101.93468475341795,0.0017416236890210879,1.0
2018-07-02,102.07455444335938,0.0013721501202439423,1.0
2018-07-03,101.56159973144533,-0.005025294645774614,-1.0
2018-07-05,102.06522369384766,0.0049588029701583825,1.0
2018-07-06,102.86727905273438,0.007858262881905276,1.0
2018-07-09,104.09830474853516,0.011967126059295286,1.0
2018-07-10,104.32215881347656,0.0021504102826856997,1.0
2018-07-11,104.07965850830078,-0.0023245330420104127,-1.0
2018-07-12,104.76980590820312,0.006630953730957012,1.0
2018-07-13,105.00294494628906,0.0022252502623725245,1.0
2018-07-16,105.26408386230467,0.0024869675431407057,1.0
2018-07-17,105.36666870117188,0.0009745473964453133,1.0
2018-07-18,105.30139923095705,-0.0006194508284202982,-1.0
2018-07-19,105.05891418457033,-0.00230277136066237,-1.0
2018-07-20,104.59261322021484,-0.004438471194707749,-1.0
2018-07-23,104.48069763183594,-0.0010700142671000723,-1.0
2018-07-24,104.17292022705078,-0.002945782443659506,-1.0
2018-07-25,104.93765258789062,0.00734098995375243,1.0
2018-07-26,104.38743591308594,-0.005243272183393377,-1.0
2018-07-27,104.11697387695312,-0.0025909443389144915,-1.0
2018-07-30,103.28694152832033,-0.007972113649919788,-1.0
2018-07-31,103.77190399169922,0.004695293095167585,1.0
2018-08-01,103.25897979736328,-0.004942804117547772,-1.0
2018-08-02,103.96776580810548,0.006864158566481482,1.0
2018-08-03,104.32215881347656,0.0034086815525611325,1.0
