Date,Price,Return,Sign
2018-03-20,63.31021881103516,,
2018-03-21,62.92961120605469,-0.0060117878618694,-1.0
2018-03-22,61.30509567260742,-0.025814803274852638,-1.0
2018-03-23,59.67128753662109,-0.02665044590602217,-1.0
2018-03-26,61.93634414672852,0.037958902909834835,1.0
2018-03-27,59.94976043701172,-0.03207460396775352,-1.0
2018-03-28,59.55060195922852,-0.006658216394418881,-1.0
2018-03-29,60.72953414916992,0.019797149838192363,1.0
2018-04-02,59.28140258789063,-0.02384558981997531,-1.0
2018-04-03,59.86621475219727,0.00986501902412984,1.0
2018-04-04,60.70168685913086,0.013955652790005768,1.0
2018-04-05,60.95234680175781,0.004129373590698648,1.0
2018-04-06,59.45777130126953,-0.02452039304326148,-1.0
2018-04-09,59.92191696166992,0.007806307741482499,1.0
2018-04-10,61.39793014526367,0.02463227577545468,1.0
2018-04-11,61.035892486572266,-0.005896577585512208,-1.0
2018-04-12,61.76925277709961,0.012015230066287241,1.0
2018-04-13,61.56501770019531,-0.0033064197431900144,-1.0
2018-04-16,62.038455963134766,0.007690053225436699,1.0
2018-04-17,63.189552307128906,0.018554561459075636,1.0
2018-04-18,63.02245330810547,-0.0026444086549507473,-1.0
2018-04-19,62.32622528076172,-0.011047301252142927,-1.0
2018-04-20,61.4629020690918,-0.013851684548212284,-1.0
2018-04-23,61.24012756347656,-0.0036245360716096187,-1.0
2018-04-24,60.17256546020508,-0.017432395158957448,-1.0
2018-04-25,60.18185043334961,0.0001543057550150717,1.0
2018-04-26,61.27724075317383,0.018201339971049002,1.0
2018-04-27,61.16584777832031,-0.0018178523295819815,-1.0
2018-04-30,60.76666641235352,-0.006526213245887091,-1.0
2018-05-01,61.52788543701172,0.012526917627711853,1.0
2018-05-02,61.4629020690918,-0.0010561612423110045,-1.0
2018-05-03,61.60215377807617,0.002265622095550146,1.0
2018-05-04,62.77179336547852,0.018986991779800677,1.0
2018-05-07,63.20811462402344,0.006950912745227855,1.0
2018-05-08,63.34733963012695,0.002202644501131834,1.0
2018-05-09,64.12713623046875,0.01230985555028652,1.0
2018-05-10,64.96260833740234,0.013028370765395758,1.0
2018-05-11,64.86976623535156,-0.0014291621661584042,-1.0
2018-05-14,64.86048126220703,-0.0001431325204849232,-1.0
2018-05-15,64.247802734375,-0.009446099009891684,-1.0
2018-05-16,64.53556823730469,0.0044789936882265735,1.0
2018-05-17,64.20138549804688,-0.005178272205320744,-1.0
2018-05-18,63.93218231201172,-0.0041931055528909855,-1.0
2018-05-21,64.4891586303711,0.008711986642988778,1.0
2018-05-22,64.39634704589844,-0.001439181196402628,-1.0
2018-05-23,64.86976623535156,0.007351646656536204,1.0
2018-05-24,64.79552459716797,-0.0011444721091523613,-1.0
2018-05-25,64.74909210205078,-0.0007166003424751155,-1.0
2018-05-29,64.39634704589844,-0.00544787648290701,-1.0
2018-05-30,64.86976623535156,0.007351646656536204,1.0
2018-05-31,64.8883285522461,0.00028614743002441934,1.0
2018-06-01,65.99303436279297,0.017024722861483488,1.0
2018-06-04,66.52216339111328,0.008017952704090892,1.0
2018-06-05,66.75423431396484,0.003488625610191143,1.0
2018-06-06,67.1905288696289,0.006535833421623005,1.0
2018-06-07,66.65210723876953,-0.008013356047607334,-1.0
2018-06-08,66.54071807861328,-0.0016712023786017438,-1.0
2018-06-11,66.614990234375,0.0011161910767776284,1.0
2018-06-12,66.93988037109375,0.004877132542925766,1.0
2018-06-13,66.5964126586914,-0.005130987843095403,-1.0
2018-06-14,67.06985473632812,0.007109122830130765,1.0
2018-06-15,66.81364440917969,-0.003820051916851086,-1.0
2018-06-18,66.88821411132812,0.0011160849375579929,1.0
2018-06-19,66.54350280761719,-0.005153543240625336,-1.0
2018-06-20,66.6832504272461,0.0021000941298947584,1.0
2018-06-21,66.17086791992188,-0.007683826208850553,-1.0
2018-06-22,65.95658874511719,-0.003238270579494329,-1.0
2018-06-25,64.58717346191406,-0.020762372785759098,-1.0
2018-06-26,64.84801483154297,0.0040385939753613265,1.0
2018-06-27,63.96298599243164,-0.013647739894742883,-1.0
2018-06-28,64.74552917480469,0.012234312864406238,1.0
2018-06-29,64.71759033203125,-0.0004315177144974536,-1.0
2018-07-02,65.29515838623047,0.008924436945751957,1.0
2018-07-03,64.52196502685547,-0.011841511353743117,-1.0
2018-07-05,65.4349136352539,0.014149423502809455,1.0
2018-07-06,66.19882202148438,0.011674324054107066,1.0
2018-07-09,66.7018814086914,0.007599219621215791,1.0
2018-07-10,66.8602523803711,0.002374310414264391,1.0
2018-07-11,66.59938049316406,-0.003901748466681232,-1.0
2018-07-12,67.65210723876953,0.015806854925828118,1.0
2018-07-13,67.57759094238281,-0.0011014630501268163,-1.0
2018-07-16,67.41919708251953,-0.0023438814206668823,-1.0
2018-07-17,67.9222640991211,0.0074617770363805125,1.0
2018-07-18,67.81047058105469,-0.0016459038806960757,-1.0
2018-07-19,67.56825256347656,-0.0035719854987379396,-1.0
2018-07-20,67.58689880371094,0.00027596155778719655,1.0
2018-07-23,67.93155670166016,0.005099477917313466,1.0
2018-07-24,68.30422973632812,0.005486007575310925,1.0
2018-07-25,69.16127014160156,0.012547398727455583,1.0
2018-07-26,68.09925079345703,-0.01535569468244502,-1.0
2018-07-27,66.93476867675781,-0.017099778677904354,-1.0
2018-07-30,65.89136505126953,-0.015588365301254736,-1.0
2018-07-31,66.06840515136719,0.0026868482685082906,1.0
2018-08-01,66.66462707519531,0.00902431233903922,1.0
