Date,Price,avg_positive_XLF,avg_neutral_XLF,avg_negative_XLF,n_XLF,sent_index_XLF,Sign_next_day
2019-06-03,23.131000518798828,0.0500890413920084,0.6380281349023184,0.3118827898676196,3.0,-0.2617937484756112,1.0
2019-06-04,23.7583122253418,0.0668667783029376,0.5243530697189271,0.4087801342830062,4.0,-0.3419133559800685,1.0
2019-06-05,23.90851211547852,0.0860158319895465,0.5803203160564104,0.3336638553688923,6.0,-0.2476480233793458,1.0
2019-06-06,23.996871948242188,0.0837110946368839,0.3536058519449498,0.5626830328255892,9.0,-0.4789719381887052,-1.0
2019-06-07,23.96152877807617,0.0568448333069681,0.6472256109118462,0.2959295669570564,4.0,-0.2390847336500882,1.0
2019-06-10,24.16474151611328,0.4054020401090383,0.3166439607739448,0.2779540787450968,2.0,0.1274479613639415,1.0
2019-06-11,24.17357635498047,0.1099988082423806,0.4205969348549843,0.4694042257033288,2.0,-0.3594054174609482,-1.0
2019-06-12,23.93501281738281,0.3131942925974726,0.3482293657337625,0.3385763422896464,6.0,-0.0253820496921738,1.0
2019-06-13,24.014537811279297,0.9530134201049804,0.027028277516365,0.0199583638459444,1.0,0.933055056259036,1.0
2019-06-14,24.06755828857422,0.0177551954984664,0.3144146502017975,0.6678301095962524,1.0,-0.6500749140977861,-1.0
2019-06-17,23.846664428710938,0.0975297453502813,0.3655010294169187,0.5369691982244451,6.0,-0.4394394528741638,1.0
2019-06-18,24.16474151611328,0.3147744606249034,0.4545591715723276,0.2306663719937205,4.0,0.0841080886311829,-1.0
2019-06-19,24.12056350708008,0.3278466969728469,0.5956409975886345,0.0765123214572667,5.0,0.2513343755155802,1.0
2019-06-20,24.22659111022949,0.0386277828365563,0.4876137465238571,0.4737584590911865,5.0,-0.4351306762546301,-1.0
2019-06-21,24.17241096496582,0.2172089668456464,0.4668880559038371,0.3159029615344479,8.0,-0.0986939946888014,-1.0
2019-06-24,24.074731826782227,0.0602559645970661,0.405673270424207,0.534070760011673,6.0,-0.4738147954146068,-1.0
2019-06-25,23.99480628967285,0.3458325993269682,0.4022946357727051,0.251872781664133,3.0,0.0939598176628351,-1.0
2019-06-26,23.95040702819824,0.0959526249207556,0.5413119867444038,0.3627353738993406,4.0,-0.266782748978585,1.0
2019-06-27,24.163536071777344,0.4871041178703308,0.3092308267951011,0.2036650893278419,2.0,0.2834390285424888,1.0
2019-06-28,24.50987434387207,0.2134365923702716,0.4290158554911613,0.357547534443438,5.0,-0.1441109420731663,1.0
2019-07-01,24.80292701721192,0.2077350296700993,0.3668573821584384,0.425407544709742,6.0,-0.2176725150396427,-1.0
2019-07-02,24.740758895874023,0.1228196519826139,0.7415686845779419,0.1356116944391812,7.0,-0.0127920424565672,1.0
2019-07-03,24.936134338378903,0.057852167636156,0.4885702282190322,0.4535775631666183,2.0,-0.3957253955304622,1.0
2019-07-05,25.00717735290528,0.1995150819420814,0.3924949549138546,0.4079899579286575,5.0,-0.2084748759865761,-1.0
2019-07-08,24.88284492492676,0.06335834035029,0.4677248191088438,0.4689168320347865,15.0,-0.4055584916844965,1.0
2019-07-09,24.92724800109864,0.1064568900370171,0.3776774172272001,0.5158657206754599,7.0,-0.4094088306384427,-1.0
2019-07-10,24.83844566345215,0.2797420885413885,0.4750163860619068,0.24524153387174,5.0,0.0345005546696484,1.0
2019-07-11,24.98052978515625,0.1288675414398312,0.3300933808088302,0.5410390574485063,10.0,-0.4121715160086751,1.0
2019-07-12,25.14925575256348,0.2955480944365263,0.4159243251197039,0.288527563214302,4.0,0.0070205312222242,-1.0
2019-07-15,25.00717735290528,0.1916236246802976,0.5637525357306002,0.2446238474388207,7.0,-0.053000222758523,-1.0
2019-07-16,24.94500732421875,0.3668883681918184,0.0507873743772506,0.5823242751260599,6.0,-0.2154359069342414,-1.0
2019-07-17,24.73188018798828,0.0828369393323858,0.4546830141916871,0.4624800582726796,6.0,-0.3796431189402938,1.0
2019-07-18,24.91836929321289,0.0394338347638646,0.3866896880790591,0.5738764740526675,6.0,-0.5344426392888029,-1.0
2019-07-19,24.811803817749023,0.1994501783379486,0.5644506849348545,0.2360991401863949,7.0,-0.0366489618484462,1.0
2019-07-22,24.86508750915528,0.0463822238147258,0.3837086454033852,0.5699091333895921,5.0,-0.5235269095748663,1.0
2019-07-23,25.122617721557617,0.2079024508129805,0.3598249093629419,0.4322726269019767,8.0,-0.2243701760889962,1.0
2019-07-24,25.3801498413086,0.0247895633801817,0.2514121462590992,0.7237982759252191,4.0,-0.6990087125450373,-1.0
2019-07-25,25.202539443969727,0.1947074296573797,0.4595847487863567,0.3457078221771452,9.0,-0.1510003925197654,1.0
2019-07-26,25.47783470153809,0.1162536442279815,0.3777850568294525,0.5059612393379211,1.0,-0.3897075951099396,-1.0
2019-07-29,25.28246307373047,0.1493867164891626,0.4646614115271303,0.3859518641192052,9.0,-0.2365651476300425,-1.0
2019-07-30,25.21142196655273,0.1506019296745458,0.7398866017659506,0.1095114375154177,3.0,0.0410904921591281,-1.0
2019-07-31,25.08709526062012,0.2023443570360541,0.3313657675559321,0.4662898761065056,12.0,-0.2639455190704515,-1.0
2019-08-01,24.51875305175781,0.2613931670784949,0.3651851618831808,0.3734216839921744,11.0,-0.1120285169136794,-1.0
2019-08-02,24.50987434387207,0.2731438260525464,0.6401118511954943,0.0867443432410557,3.0,0.1863994828114907,-1.0
2019-08-05,23.69287300109864,0.1696174168027937,0.3549949256703257,0.4753876447211951,4.0,-0.3057702279184013,1.0
2019-08-06,24.074731826782227,0.1486913223883934,0.7060926897185189,0.1452159976054514,7.0,0.0034753247829419,-1.0
2019-08-07,23.75503921508789,0.161746953241527,0.3266876634210348,0.511565363034606,5.0,-0.3498184097930789,1.0
2019-08-08,24.20793914794922,,,,,,-1.0
2019-08-09,24.128013610839844,0.0137131959199905,0.0954299916823704,0.8908567825953165,3.0,-0.877143586675326,-1.0
2019-08-12,23.666234970092773,0.2398854058701544,0.6006642337888479,0.1594503812957554,8.0,0.080435024574399,1.0
2019-08-13,23.959285736083984,0.0667980060291786,0.4491947429875533,0.4840072697649399,6.0,-0.4172092637357613,-1.0
2019-08-14,23.071250915527344,0.1290550430615742,0.7395699471235275,0.1313750150923927,6.0,-0.0023199720308184,1.0
2019-08-15,23.186697006225582,0.0353637030348181,0.4542883879815538,0.510347917675972,3.0,-0.4749842146411538,1.0
2019-08-16,23.595191955566406,0.4098133835941553,0.4721946809440851,0.1179919242858886,2.0,0.2918214593082667,1.0
2019-08-19,23.8349552154541,0.3912484440952539,0.3657044041901826,0.2430471580009907,4.0,0.1482012860942632,-1.0
2019-08-20,23.515268325805664,0.0623882543295621,0.3214920060709119,0.6161197514738888,8.0,-0.5537314971443266,1.0
2019-08-21,23.62183380126953,0.4190580581004421,0.1879615339760978,0.3929804085443417,6.0,0.0260776495561003,1.0
2019-08-22,23.781679153442383,0.0598709490150212,0.321786917746067,0.618342121442159,3.0,-0.5584711724271377,-1.0
2019-08-23,23.177810668945312,0.1082956952353318,0.5972136279775037,0.2944906794776519,9.0,-0.18619498424232,1.0
2019-08-26,23.399822235107425,0.0333092198707162,0.5834717666730285,0.3832190388347953,4.0,-0.349909818964079,-1.0
2019-08-27,23.25773811340332,0.262091987101095,0.4817101167781012,0.2561979009104626,7.0,0.0058940861906324,1.0
2019-08-28,23.47086524963379,0.1248452067375182,0.7405353918671608,0.1346194077283143,5.0,-0.009774200990796,1.0
2019-08-29,23.82608413696289,0.0574988561815448,0.6380235217511654,0.3044776151488934,7.0,-0.2469787589673485,1.0
2019-08-30,23.906003952026367,0.0259894039481877,0.3362999459107716,0.6377106482783953,3.0,-0.6117212443302076,-1.0
2019-09-03,23.65735244750977,0.1683975360356271,0.2493052817881107,0.5822971875313668,4.0,-0.4138996514957397,1.0
2019-09-04,23.88824462890625,0.205753743648529,0.0879774270579218,0.7062688060104847,4.0,-0.5005150623619556,1.0
2019-09-05,24.37666320800781,0.1632755752652883,0.5499217797602926,0.286802656283336,7.0,-0.1235270810180476,-1.0
2019-09-06,24.36778450012207,0.030104137957096,0.3454258739948272,0.624469980597496,3.0,-0.5943658426403999,1.0
2019-09-09,24.740758895874023,0.2640865403892738,0.5081479764942612,0.2277655143822942,7.0,0.0363210260069795,1.0
2019-09-10,24.82956314086914,0.1729814554564654,0.4148239539936185,0.4121945876007278,6.0,-0.2392131321442624,1.0
2019-09-11,24.97165298461914,0.1445175919216126,0.4269920554943383,0.4284903591033071,8.0,-0.2839727671816945,1.0
2019-09-12,25.10486602783203,0.1890938753883043,0.4898922484782007,0.3210138598870899,9.0,-0.1319199844987856,1.0
2019-09-13,25.300228118896484,0.3088384699076414,0.2297385046258568,0.4614230575971305,4.0,-0.1525845876894891,-1.0
2019-09-16,25.21142196655273,0.4399864797790845,0.241351851572593,0.3186617169218759,3.0,0.1213247628572086,1.0
2019-09-17,25.23805809020996,0.2453256496228277,0.290935224853456,0.4637391678988933,4.0,-0.2184135182760656,1.0
