Price,Close
Ticker,XLK
Date,
2018-03-20,63.310218811035156
2018-03-21,62.92961120605469
2018-03-22,61.30509567260742
2018-03-23,59.671287536621094
2018-03-26,61.936344146728516
2018-03-27,59.94976043701172
2018-03-28,59.550601959228516
2018-03-29,60.72953414916992
2018-04-02,59.281402587890625
2018-04-03,59.866214752197266
2018-04-04,60.70168685913086
2018-04-05,60.95234680175781
2018-04-06,59.45777130126953
2018-04-09,59.92191696166992
2018-04-10,61.39793014526367
2018-04-11,61.035892486572266
2018-04-12,61.76925277709961
2018-04-13,61.56501770019531
2018-04-16,62.038455963134766
2018-04-17,63.189552307128906
2018-04-18,63.02245330810547
2018-04-19,62.32622528076172
2018-04-20,61.4629020690918
2018-04-23,61.24012756347656
2018-04-24,60.17256546020508
2018-04-25,60.18185043334961
2018-04-26,61.27724075317383
2018-04-27,61.16584777832031
2018-04-30,60.766666412353516
2018-05-01,61.52788543701172
2018-05-02,61.4629020690918
2018-05-03,61.60215377807617
2018-05-04,62.771793365478516
2018-05-07,63.20811462402344
2018-05-08,63.34733963012695
2018-05-09,64.12713623046875
2018-05-10,64.96260833740234
2018-05-11,64.86976623535156
2018-05-14,64.86048126220703
2018-05-15,64.247802734375
2018-05-16,64.53556823730469
2018-05-17,64.20138549804688
2018-05-18,63.93218231201172
2018-05-21,64.4891586303711
2018-05-22,64.39634704589844
2018-05-23,64.86976623535156
2018-05-24,64.79552459716797
2018-05-25,64.74909210205078
2018-05-29,64.39634704589844
2018-05-30,64.86976623535156
2018-05-31,64.8883285522461
2018-06-01,65.99303436279297
2018-06-04,66.52216339111328
2018-06-05,66.75423431396484
2018-06-06,67.1905288696289
2018-06-07,66.65210723876953
2018-06-08,66.54071807861328
2018-06-11,66.614990234375
2018-06-12,66.93988037109375
2018-06-13,66.5964126586914
2018-06-14,67.06985473632812
2018-06-15,66.81364440917969
2018-06-18,66.88821411132812
2018-06-19,66.54350280761719
2018-06-20,66.6832504272461
2018-06-21,66.17086791992188
2018-06-22,65.95658874511719
2018-06-25,64.58717346191406
2018-06-26,64.84801483154297
2018-06-27,63.96298599243164
2018-06-28,64.74552917480469
2018-06-29,64.71759033203125
2018-07-02,65.29515838623047
2018-07-03,64.52196502685547
2018-07-05,65.4349136352539
2018-07-06,66.19882202148438
2018-07-09,66.7018814086914
2018-07-10,66.8602523803711
2018-07-11,66.59938049316406
2018-07-12,67.65210723876953
2018-07-13,67.57759094238281
2018-07-16,67.41919708251953
2018-07-17,67.9222640991211
2018-07-18,67.81047058105469
2018-07-19,67.56825256347656
2018-07-20,67.58689880371094
2018-07-23,67.93155670166016
2018-07-24,68.30422973632812
2018-07-25,69.16127014160156
2018-07-26,68.09925079345703
2018-07-27,66.93476867675781
2018-07-30,65.89136505126953
2018-07-31,66.06840515136719
2018-08-01,66.66462707519531
2018-08-02,67.50304412841797
2018-08-03,67.74524688720703
2018-08-06,68.10856628417969
2018-08-07,68.36939239501953
2018-08-08,68.55574035644531
2018-08-09,68.58370971679688
2018-08-10,68.03404235839844
2018-08-13,67.94088745117188
2018-08-14,68.36011505126953
2018-08-15,67.74524688720703
2018-08-16,68.04335021972656
2018-08-17,68.14583587646484
2018-08-20,68.04335021972656
2018-08-21,68.1551513671875
2018-08-22,68.36011505126953
2018-08-23,68.50916290283203
2018-08-24,69.19851684570312
2018-08-27,69.83202362060547
2018-08-28,69.953125
2018-08-29,70.58660125732422
2018-08-30,70.3723373413086
2018-08-31,70.42822265625
2018-09-04,70.15808868408203
2018-09-05,69.28237915039062
2018-09-06,68.77933502197266
2018-09-07,68.54642486572266
2018-09-10,68.76067352294922
2018-09-11,69.34759521484375
2018-09-12,69.05879211425781
2018-09-13,69.86927795410156
2018-09-14,69.81338500976562
2018-09-17,68.93768310546875
2018-09-18,69.37554168701172
2018-09-19,69.19851684570312
2018-09-20,70.01834106445312
2018-09-21,69.74163818359375
2018-09-24,70.08751678466797
2018-09-25,70.00336456298828
2018-09-26,69.74163818359375
2018-09-27,70.1529541015625
2018-09-28,70.4146728515625
2018-10-01,70.75116729736328
2018-10-02,70.760498046875
2018-10-03,70.97550964355469
2018-10-04,69.69489288330078
2018-10-05,68.81626892089844
2018-10-08,68.04041290283203
2018-10-09,68.28345489501953
2018-10-10,64.97444152832031
2018-10-11,64.15185546875
2018-10-12,66.20831298828125
2018-10-15,65.12399291992188
2018-10-16,67.08696746826172
2018-10-17,66.77850341796875
2018-10-18,65.46983337402344
2018-10-19,65.44178771972656
2018-10-22,65.98395538330078
2018-10-23,65.73155212402344
2018-10-24,62.787105560302734
2018-10-25,64.94638061523438
2018-10-26,63.647071838378906
2018-10-29,62.57211685180664
2018-10-30,63.273170471191406
2018-10-31,64.77815246582031
2018-11-01,65.5352783203125
2018-11-02,64.2546615600586
2018-11-05,64.18923950195312
2018-11-06,64.59117889404297
2018-11-07,66.48872375488281
2018-11-08,66.43263244628906
2018-11-09,65.28289031982422
2018-11-12,62.98339080810547
2018-11-13,63.0582160949707
2018-11-14,62.30104064941406
2018-11-15,63.862083435058594
2018-11-16,63.759239196777344
2018-11-19,61.32890319824219
2018-11-20,60.01090621948242
2018-11-21,60.450233459472656
2018-11-23,59.89874267578125
2018-11-26,61.25411605834961
2018-11-27,61.37563705444336
2018-11-28,63.52556610107422
2018-11-29,62.908653259277344
2018-11-30,63.50685119628906
2018-12-03,64.90900421142578
2018-12-04,62.45060729980469
