Date,Price,avg_positive_XLY,avg_neutral_XLY,avg_negative_XLY,n_XLY,sent_index_XLY,Sign_next_day
2019-02-21,103.77631378173828,0.0320655496791004,0.4234988503158092,0.5444356231018901,5.0,-0.5123700734227896,1.0
2019-02-22,104.33975982666016,0.1703623831272125,0.7041701525449753,0.1254674409283324,4.0,0.04489494219888,-1.0
2019-02-25,103.99227905273438,0.0171976001001894,0.3364089280366897,0.6463934993371367,4.0,-0.6291958992369473,1.0
2019-02-26,104.13314819335938,0.2097132863476872,0.2743163961917161,0.5159703362733126,10.0,-0.3062570499256253,-1.0
2019-02-27,104.05802917480467,0.2772040385752916,0.4186715863179415,0.30412437627092,8.0,-0.0269203376956284,-1.0
2019-02-28,103.49457550048828,0.2903583773544856,0.297369926635708,0.4122717119753361,7.0,-0.1219133346208504,1.0
2019-03-01,104.33036041259766,0.1352442319039255,0.3194481943113108,0.5453075523643444,12.0,-0.4100633204604188,-1.0
2019-03-04,104.0016632080078,0.0705292392522096,0.909734070301056,0.0197367067448794,2.0,0.0507925325073301,1.0
2019-03-05,104.26461029052734,0.2401902922852472,0.3014135939831083,0.4583961115303365,11.0,-0.2182058192450892,-1.0
2019-03-06,103.77631378173828,0.2145559742218918,0.5001954833666482,0.2852485575195815,9.0,-0.0706925832976897,-1.0
2019-03-07,102.51793670654295,0.2360336013138294,0.2874225631356239,0.4765438428148627,5.0,-0.2405102415010333,-1.0
2019-03-08,101.80426788330078,0.1187686463817953,0.290844746865332,0.590386592472593,6.0,-0.4716179460907976,1.0
2019-03-11,103.20348358154295,0.1947029974311589,0.4404793944209814,0.3648176148533821,5.0,-0.1701146174222231,1.0
2019-03-12,103.49457550048828,0.0795434339670464,0.5681938091292977,0.352262755157426,8.0,-0.2727193211903796,1.0
2019-03-13,103.8608169555664,0.4289998104795813,0.0824400866404174,0.4885601382702588,2.0,-0.0595603277906775,-1.0
2019-03-14,103.55091857910156,0.2163483457018931,0.5199707353280649,0.2636809030340777,9.0,-0.0473325573321846,1.0
2019-03-15,104.2152099609375,0.0691929709166288,0.6600628234446049,0.2707441909238696,5.0,-0.2015512200072408,1.0
2019-03-18,105.22344970703124,0.0778216191877921,0.8021798580884933,0.1199985274579375,6.0,-0.0421769082701454,1.0
2019-03-19,105.7511215209961,0.1856091716992003,0.4092529338917561,0.4051378877567393,7.0,-0.219528716057539,1.0
2019-03-20,105.90189361572266,0.1830692382242816,0.373454902607661,0.4434758779377891,13.0,-0.2604066397135074,1.0
2019-03-21,107.3530044555664,0.0580771688578856,0.4821531646367576,0.4597696540877223,9.0,-0.4016924852298366,-1.0
2019-03-22,105.22344970703124,0.2927783549659781,0.2657345748609966,0.4414870776236057,9.0,-0.1487087226576275,1.0
2019-03-25,105.8453369140625,0.0648135705851018,0.4636936550959944,0.4714927622117102,8.0,-0.4066791916266084,1.0
2019-03-26,106.2976531982422,0.4257285331065456,0.2648835101475318,0.3093879610920946,6.0,0.116340572014451,-1.0
2019-03-27,106.0809326171875,0.1283173549713359,0.2768346059860455,0.5948480260558426,9.0,-0.4665306710845066,1.0
2019-03-28,106.7216567993164,0.2413213606923818,0.3995083525244678,0.3591702819934913,7.0,-0.1178489213011095,1.0
2019-03-29,107.27760314941406,0.3783185557861413,0.5061438285878727,0.1155376130315874,14.0,0.2627809427545539,1.0
2019-04-01,108.45545196533205,0.2267960872767226,0.3376749714038202,0.4355289355984756,7.0,-0.2087328483217529,-1.0
2019-04-02,108.43657684326172,0.059103145264089,0.3300287276506423,0.6108681419864297,6.0,-0.5517649967223406,1.0
2019-04-03,109.19984436035156,0.2526677070328822,0.3884803114029077,0.3588519930266417,13.0,-0.1061842859937595,1.0
2019-04-04,110.08558654785156,0.250795032041004,0.2123933092046242,0.5368116763062202,13.0,-0.2860166442652161,1.0
2019-04-05,110.73575592041016,0.1571549071231856,0.3127876927610487,0.530057402793318,8.0,-0.3729024956701323,1.0
2019-04-08,111.13150787353516,0.2592502769548445,0.4477681037969887,0.2929816271644085,4.0,-0.0337313502095639,-1.0
2019-04-09,110.13268280029295,0.0456655268956507,0.4788705983332225,0.4754638614665185,7.0,-0.4297983345708677,1.0
2019-04-10,110.66034698486328,0.1955666523426771,0.5082318666391075,0.2962014970835298,8.0,-0.1006348447408526,1.0
2019-04-11,110.8017120361328,0.2520178743638098,0.5104899521917104,0.2374921571463346,10.0,0.0145257172174751,1.0
2019-04-12,111.48956298828124,0.2829186301678419,0.4298253279517997,0.2872560576281764,11.0,-0.0043374274603344,1.0
2019-04-15,111.7156982421875,0.0678307136210301,0.3856155642618735,0.5465536771031717,6.0,-0.4787229634821415,1.0
2019-04-16,112.2056884765625,0.2460788797587156,0.3933656834065914,0.3605554375797509,5.0,-0.1144765578210353,1.0
2019-04-17,112.42237854003906,0.3715949771417813,0.273460969667543,0.3549440511586991,11.0,0.0166509259830822,-1.0
2019-04-18,112.38471221923828,0.3869884497253224,0.3091385449515655,0.3038730034604668,16.0,0.0831154462648556,-1.0
2019-04-22,111.960693359375,0.1145557487383484,0.6580261642113328,0.2274180852808058,10.0,-0.1128623365424573,1.0
2019-04-23,113.2987060546875,0.2186458563664927,0.5129784641321748,0.2683756701881066,8.0,-0.0497298138216138,1.0
2019-04-24,113.40237426757812,0.1883686425164341,0.3067977954943974,0.5048335451011856,15.0,-0.3164649025847514,-1.0
2019-04-25,112.80874633789062,0.2017483100151786,0.3879547563309853,0.4102969300718261,13.0,-0.2085486200566474,1.0
2019-04-26,113.70388793945312,0.1758667474540953,0.3593565824513252,0.4647766665842097,13.0,-0.2889099191301144,-1.0
2019-04-29,113.30814361572266,0.3551306339213624,0.2544665085151791,0.390402864315547,8.0,-0.0352722303941846,-1.0
2019-04-30,113.13853454589844,0.5854013594133514,0.1732957325875758,0.2413029122565473,7.0,0.344098447156804,-1.0
2019-05-01,111.76282501220705,0.3339725829816113,0.2971843329723924,0.3688430848997086,12.0,-0.0348705019180973,1.0
2019-05-02,111.84762573242188,0.2527351254089311,0.4753325754268603,0.2719323098320852,11.0,-0.019197184423154,1.0
2019-05-03,113.16680145263672,0.4371651886031031,0.2777540398140748,0.2850807577682038,6.0,0.1520844308348993,-1.0
2019-05-06,112.47894287109376,0.2183021168623651,0.6861273050308228,0.0955705789050885,7.0,0.1227315379572766,-1.0
2019-05-07,110.77345275878906,0.062554386359724,0.4957972028377381,0.4416484182531182,11.0,-0.3790940318933941,1.0
2019-05-08,110.81111145019533,0.1889236299321054,0.306145629286766,0.5049307540059089,10.0,-0.3160071240738034,-1.0
2019-05-09,110.35882568359376,0.2129114703792664,0.3613204501776231,0.4257680921711855,9.0,-0.2128566217919191,1.0
2019-05-10,110.51903533935548,0.1869909174015952,0.410753606715136,0.402255479660299,18.0,-0.2152645622587038,-1.0
2019-05-13,107.23048400878906,0.2816956130554899,0.5153992311097682,0.2029051415156572,8.0,0.0787904715398326,1.0
2019-05-14,108.3141098022461,0.1889072896912693,0.3846303651109337,0.4264623551629484,10.0,-0.237555065471679,1.0
2019-05-15,109.049072265625,0.2223441650159656,0.4697272339835763,0.3079286096617579,10.0,-0.0855844446457922,1.0
2019-05-16,110.05731201171876,0.3872132748365402,0.5890717804431915,0.0237149316817521,3.0,0.3634983431547881,-1.0
2019-05-17,109.21869659423828,0.3926880250551871,0.4545404868466512,0.1527715029993226,7.0,0.2399165220558644,-1.0
2019-05-20,108.4460220336914,0.0361225228756665,0.1995204545557498,0.764357042312622,5.0,-0.7282345194369555,1.0
2019-05-21,109.19984436035156,0.2773181874072178,0.3088569592218846,0.4138248573290184,8.0,-0.1365066699218005,-1.0
2019-05-22,108.07852172851562,0.2852870517410337,0.2739530447870493,0.4407599146012216,10.0,-0.1554728628601878,-1.0
2019-05-23,106.74053192138672,0.3364778505638242,0.528744546075662,0.1347775869071483,12.0,0.2017002636566758,1.0
2019-05-24,106.88184356689452,0.0585796637460588,0.2232094171146551,0.7182109554608663,3.0,-0.6596312917148075,-1.0
2019-05-28,106.17514038085938,0.2079593737144023,0.511400940362364,0.2806397021049633,8.0,-0.072680328390561,-1.0
2019-05-29,105.23287200927734,0.2531373188830911,0.3565382151864469,0.3903244618559255,8.0,-0.1371871429728344,1.0
2019-05-30,105.92073059082033,0.3061784241581335,0.3987842579372227,0.2950373043422586,8.0,0.0111411198158749,-1.0
2019-05-31,104.5355987548828,0.1394656152863587,0.4059692474880388,0.4545651489336575,7.0,-0.3150995336472988,-1.0
2019-06-03,103.6593017578125,0.0959447521017864,0.5531057741027325,0.3509494422469287,8.0,-0.2550046901451424,1.0
2019-06-04,106.4672622680664,0.1386899513502915,0.2654211103088325,0.5958889248884387,9.0,-0.4571989735381472,1.0
2019-06-05,106.9949188232422,0.0970138665288686,0.323677035793662,0.5793091056868434,5.0,-0.4822952391579747,1.0
2019-06-06,107.54145050048828,0.3134783934801817,0.4838691055774688,0.2026524931813279,3.0,0.1108259002988537,1.0
2019-06-07,109.09620666503906,0.2737662391737103,0.4686063453555107,0.2576274438761174,4.0,0.0161387952975928,1.0
2019-06-10,110.01961517333984,0.2459782611889143,0.1065303236246108,0.6474914510423938,3.0,-0.4015131898534795,1.0
2019-06-11,110.44363403320312,0.144955989671871,0.446375886676833,0.4086681364569812,8.0,-0.2637121467851102,-1.0
2019-06-12,110.41536712646484,0.0529387224465607,0.3811268098652362,0.565934469178319,5.0,-0.5129957467317582,1.0
2019-06-13,111.40476989746094,0.2219109526835381,0.4714782513678074,0.3066107969731092,10.0,-0.084699844289571,1.0
2019-06-14,111.64974975585938,0.479321020655334,0.4544907175004482,0.0661882716231047,4.0,0.4131327490322292,1.0
2019-06-17,111.69686889648438,0.4032567664980888,0.543704628944397,0.0530386110767721,2.0,0.3502181554213167,1.0
2019-06-18,112.544921875,0.0479632716625928,0.3642640382051467,0.5877727098762989,5.0,-0.5398094382137061,1.0
2019-06-19,112.75221252441406,0.070238781782488,0.5300588570535183,0.3997023527820905,3.0,-0.3294635709996025,1.0
2019-06-20,113.5342788696289,0.1245561797792712,0.3620751971999804,0.5133686065673828,3.0,-0.3888124267881115,-1.0
2019-06-21,113.0085678100586,0.5415148735046387,0.4442564845085144,0.0142286578193306,1.0,0.5272862156853081,-1.0
2019-06-24,112.40345001220705,0.2988109560683369,0.1407209609945614,0.5604681099454561,3.0,-0.2616571538771192,-1.0
2019-06-25,111.3255386352539,0.0207208826517065,0.0305126359065373,0.9487664500872294,3.0,-0.9280455674355228,1.0
2019-06-26,111.6848602294922,0.0371616849675774,0.2741762522608041,0.6886620543897152,5.0,-0.6515003694221377,1.0
2019-06-27,112.38455200195312,0.1962309071927198,0.5145007047270026,0.2892684145564478,7.0,-0.093037507363728,1.0
2019-06-28,112.70600128173828,0.2961446198945244,0.2516873950759569,0.4521679530541102,3.0,-0.1560233331595858,1.0
2019-07-01,113.69879913330078,0.0242426656186579,0.3810756485909223,0.5946816504001617,2.0,-0.5704389847815038,1.0
2019-07-02,113.94464874267578,0.324903298014154,0.2220760968824227,0.4530206061899662,6.0,-0.1281173081758121,1.0
2019-07-03,114.93740844726562,0.2263721429432431,0.197951770077149,0.5756760612130165,6.0,-0.3493039182697733,1.0
2019-07-05,115.06979370117188,0.3975347119516559,0.3239129172371967,0.2785524032743913,7.0,0.1189823086772646,1.0
2019-07-08,115.21166229248048,0.0628919312730431,0.6778247803449631,0.2592832697555422,4.0,-0.1963913384824991,1.0
2019-07-09,115.33455657958984,0.2057270587421953,0.3999621160328388,0.3943108167499303,10.0,-0.188583758007735,1.0
2019-07-10,115.75057983398438,0.1003548062096039,0.5970937249561151,0.3025514753535389,3.0,-0.202196669143935,1.0
2019-07-11,115.9869613647461,0.0967184286564588,0.4269432760775089,0.4763383162207901,4.0,-0.3796198875643313,1.0
2019-07-12,117.32015228271484,0.3892594277858734,0.3918930515646934,0.2188475364819168,2.0,0.1704118913039565,1.0
2019-07-15,117.6983642578125,0.2674868648043936,0.2941097702003187,0.4384033554751012,9.0,-0.1709164906707075,-1.0
2019-07-16,117.54705810546876,0.2060706166666932,0.1940068106632679,0.5999225595151074,16.0,-0.3938519428484142,-1.0
2019-07-17,116.42190551757812,0.1359094654520352,0.3016089004360966,0.5624816560496887,9.0,-0.4265721905976535,-1.0
2019-07-18,116.27061462402344,0.2988113973289727,0.1739297609776258,0.527258850634098,5.0,-0.2284474533051252,-1.0
2019-07-19,115.50477600097656,0.1414507661635676,0.4857184390227,0.3728307935719688,3.0,-0.2313800274084012,1.0
2019-07-22,115.5709457397461,0.297187902033329,0.6916778236627579,0.0111342659220099,2.0,0.2860536361113191,1.0
2019-07-23,116.35572052001952,0.619118768411378,0.0586466503640015,0.3222346076120932,3.0,0.2968841607992847,1.0
2019-07-24,116.9419403076172,0.1457708522987862,0.5096674105152488,0.344561722750465,6.0,-0.1987908704516787,-1.0
2019-07-25,116.28953552246094,0.1879281640196075,0.2576071629300713,0.5544646816471448,13.0,-0.3665365176275372,1.0
2019-07-26,116.81902313232422,0.127420388162136,0.314849687119325,0.5577298775315285,3.0,-0.4303094893693924,-1.0
2019-07-29,116.251708984375,0.2494699375238269,0.4883652298400799,0.26216482068412,12.0,-0.012694883160293,-1.0
2019-07-30,115.46693420410156,0.5120466940104962,0.1873337730765342,0.3006195332854985,5.0,0.2114271607249976,-1.0
2019-07-31,114.14319610595705,0.1894002756103872,0.4247107945382594,0.3858889344148337,10.0,-0.1964886588044464,-1.0
2019-08-01,112.5925521850586,0.1566242520348168,0.2970749939559027,0.5463007522630505,16.0,-0.3896765002282337,-1.0
2019-08-02,111.66593933105467,0.0472483100990453,0.340676499530673,0.6120752105489373,3.0,-0.5648269004498919,-1.0
2019-08-05,108.66864776611328,0.0294264324475079,0.2532910457812249,0.7172825215384364,4.0,-0.6878560890909284,1.0
2019-08-06,110.32329559326172,0.1630664450737337,0.2299122412999471,0.6070212610065937,6.0,-0.44395481593286,1.0
2019-08-07,110.7677001953125,0.2707263912177747,0.3974258539577325,0.3318477627924747,9.0,-0.0611213715746999,1.0
2019-08-08,112.90454864501952,0.2712538524397782,0.2550211873437676,0.4737249791089977,7.0,-0.2024711266692195,-1.0
2019-08-09,111.84558868408205,0.0316348953172564,0.2836380213499068,0.6847270602360368,5.0,-0.6530921649187804,-1.0
2019-08-12,110.21929168701172,0.0642558720428496,0.4014168917201459,0.5343272244790569,8.0,-0.4700713524362073,1.0
2019-08-13,112.03470611572266,0.1275118570774793,0.8368215262889862,0.0356666164007037,4.0,0.0918452406767756,-1.0
2019-08-14,108.5268096923828,0.2266959801316261,0.3673414345830678,0.4059625666588545,5.0,-0.1792665865272283,-1.0
2019-08-15,108.34717559814452,0.6131198925431818,0.056366477627307,0.3305136300623416,4.0,0.2826062624808401,1.0
2019-08-16,109.57634735107422,0.1961646327482802,0.2710795354630265,0.5327558365783521,7.0,-0.3365912038300719,1.0
2019-08-19,110.9568099975586,0.037897216156125,0.3463486488908529,0.6157541573047638,2.0,-0.5778569411486387,1.0
2019-08-20,110.98514556884766,0.1271240919828414,0.2594420462846756,0.6134338803589344,5.0,-0.4863097883760929,1.0
2019-08-21,113.1220474243164,0.5953455738490447,0.1671539954841136,0.2375004196073859,8.0,0.3578451542416587,1.0
2019-08-22,113.15039825439452,0.1147830478314842,0.5268516710826329,0.3583652750988091,7.0,-0.2435822272673249,-1.0
2019-08-23,110.14366149902344,0.0879222774612051,0.5030862758202213,0.4089914322165505,7.0,-0.3210691547553453,1.0
2019-08-26,111.2309799194336,0.2963547559144596,0.5304776156942049,0.1731676145767171,6.0,0.1231871413377424,-1.0
2019-08-27,110.68258666992188,0.0406605727970599,0.2635203525424003,0.695819074101746,5.0,-0.6551585013046861,1.0
2019-08-28,112.06307220458984,0.2248672068119048,0.3944754738360643,0.3806573168840259,10.0,-0.155790110072121,1.0
2019-08-29,113.74610137939452,0.0345928929746151,0.8522440791130066,0.1131630316376686,1.0,-0.0785701386630535,-1.0
2019-08-30,113.06531524658205,0.0904366303235292,0.5490025721490384,0.3605607882142067,5.0,-0.2701241578906774,-1.0
2019-09-03,112.6020050048828,0.1418607442506721,0.2378877686070544,0.620251491399748,7.0,-0.4783907471490758,1.0
2019-09-04,113.71771240234376,0.3902544984593987,0.2466948749497532,0.3630506042391062,4.0,0.0272038942202925,1.0
2019-09-05,115.89241790771484,0.2777841454371809,0.4921442810446024,0.2300715593155473,4.0,0.0477125861216336,1.0
2019-09-06,116.17607879638672,0.0108888009563088,0.0188467390835285,0.970264494419098,1.0,-0.9593756934627892,1.0
2019-09-09,116.6204605102539,0.1240737682208418,0.4017794582992792,0.4741467773914337,5.0,-0.3500730091705919,-1.0
2019-09-10,116.15715789794922,0.2710666991770267,0.7109165638685226,0.0180167220532893,4.0,0.2530499771237374,1.0
2019-09-11,116.37462615966795,0.0178408008068799,0.0669382084161043,0.9152209758758544,2.0,-0.8973801750689745,1.0
2019-09-12,116.93245697021484,0.3097386487449209,0.3487240759034951,0.3415372609678241,9.0,-0.0317986122229032,-1.0
2019-09-13,116.69610595703124,0.3995912357543905,0.3943592781821887,0.2060494983258346,6.0,0.1935417374285559,-1.0
2019-09-16,115.2021942138672,0.3243838176131248,0.5443130234877268,0.1313031849761803,3.0,0.1930806326369444,1.0
2019-09-17,115.90186309814452,0.0687417484819888,0.6179355639964342,0.3133226629346609,5.0,-0.244580914452672,-1.0
2019-09-18,115.84513854980467,0.2521491183766297,0.3346006806407656,0.4132502089653696,7.0,-0.1611010905887399,-1.0
2019-09-19,115.53311920166016,0.193713703751564,0.580521135032177,0.2257651656866073,10.0,-0.0320514619350433,-1.0
2019-09-20,114.20879364013672,0.0584541408877287,0.4421460628509521,0.499399763665029,7.0,-0.4409456227773002,1.0
2019-09-23,114.6072235107422,0.1312481835484504,0.6824265122413635,0.1863253340125083,2.0,-0.0550771504640578,-1.0
2019-09-24,113.38346099853516,0.1675057143771222,0.3179276942142418,0.5145665896790368,14.0,-0.3470608753019146,1.0
2019-09-25,114.4175033569336,0.2032772178063168,0.5612345696426928,0.2354881925275549,8.0,-0.032210974721238,-1.0
2019-09-26,113.92420196533205,0.2687330686021595,0.3024558508768677,0.4288110641064122,8.0,-0.1600779955042526,-1.0
2019-09-27,113.52574920654295,0.1050507308294375,0.2915186174213885,0.603430662304163,3.0,-0.4983799314747254,1.0
2019-09-30,114.5028839111328,0.0156904866453259,0.1374227823689579,0.8468867391347885,4.0,-0.8311962524894625,-1.0
2019-10-01,113.54473114013672,0.1940756166692484,0.5369991663504731,0.2689252203669059,11.0,-0.0748496036976575,-1.0
2019-10-02,111.505126953125,0.120109155618896,0.2264172621071338,0.6534735560417174,6.0,-0.5333644004228214,1.0
2019-10-03,112.0458526611328,0.1111741638224985,0.4729825405197011,0.415843282205363,9.0,-0.3046691183828645,1.0
2019-10-04,113.09884643554688,0.2400194697082042,0.242075279355049,0.5179052805528045,5.0,-0.2778858108446002,-1.0
2019-10-07,112.6055679321289,0.1295754304155707,0.2483468074351549,0.6220777283112208,3.0,-0.49250229789565,-1.0
2019-10-08,111.41974639892578,0.0777171038091182,0.8310035943984986,0.0912792822346091,5.0,-0.0135621784254909,1.0
2019-10-09,112.36840057373048,0.2542419517412781,0.4361904058605432,0.3095676461234689,4.0,-0.0553256943821907,1.0
2019-10-10,113.11783599853516,0.4859323119744658,0.0989952702075243,0.4150724336504936,2.0,0.0708598783239722,1.0
2019-10-11,114.3985366821289,0.2633179407566785,0.3989238269965757,0.3377582485025578,11.0,-0.0744403077458793,-1.0
2019-10-14,114.34158325195312,0.1090738807937928,0.720459350517818,0.1704667694866657,7.0,-0.0613928886928728,1.0
2019-10-15,115.34718322753906,0.2697765718912706,0.3596156237181275,0.3706078042741865,8.0,-0.1008312323829159,1.0
2019-10-16,115.82151794433594,0.1353486327247486,0.3714953327758444,0.4931560626460446,9.0,-0.3578074299212959,1.0
2019-10-17,116.12506866455078,0.2527850428596138,0.5003469176590443,0.2468680582242086,8.0,0.0059169846354052,-1.0
2019-10-18,115.89739990234376,0.1152947920685012,0.5297834922870001,0.3549217260442674,6.0,-0.2396269339757661,1.0
2019-10-21,116.3053207397461,0.0430357418954372,0.0420569591224193,0.9149073362350464,1.0,-0.8718715943396091,-1.0
2019-10-22,115.5653839111328,0.0282722120173275,0.4891607705503702,0.4825670355930924,4.0,-0.4542948235757649,-1.0
2019-10-23,115.03412628173828,0.0827147869276813,0.4283630775753408,0.4889221497578546,8.0,-0.4062073628301733,-1.0
2019-10-24,114.97720336914062,0.3108176102063485,0.2133727502077817,0.4758096496973719,7.0,-0.1649920394910233,-1.0
2019-10-25,114.84439849853516,0.1391419870778917,0.3132335985079407,0.5476244255900383,10.0,-0.4084824385121465,1.0
2019-10-28,115.20489501953124,0.2381382169468062,0.3858276206467833,0.3760341741144657,7.0,-0.1378959571676595,-1.0
2019-10-29,114.55030822753906,0.2408366855815983,0.3026410791790112,0.4565222350647673,16.0,-0.2156855494831689,1.0
2019-10-30,115.2618179321289,0.386724916964092,0.2930469599298455,0.3202281181954524,11.0,0.0664967987686396,-1.0
2019-10-31,114.64517974853516,0.256246918558397,0.1172272678125987,0.6265257977965203,11.0,-0.3702788792381232,1.0
2019-11-01,115.40410614013672,0.1597062011715024,0.6025963416323066,0.2376974730286747,8.0,-0.0779912718571722,1.0
2019-11-04,115.4610366821289,0.0491071771830319,0.3537220146196583,0.5971707990393043,6.0,-0.5480636218562722,1.0
2019-11-05,115.63176727294922,0.0414769096532835,0.3571319396141916,0.6013911501504481,8.0,-0.5599142404971645,1.0
2019-11-06,115.7551040649414,0.1711301484610884,0.4810143536888062,0.3478555021574721,8.0,-0.1767253536963836,-1.0
2019-11-07,115.06256866455078,0.1658951324255515,0.2037218772651006,0.6303830036194995,12.0,-0.4644878711939479,1.0
2019-11-08,115.11001586914062,0.0722577940672635,0.4558807710185647,0.4718614624813199,10.0,-0.3996036684140563,-1.0
2019-11-11,114.87286376953124,0.2070136816639985,0.4851549438067844,0.3078313673447285,7.0,-0.10081768568073,-1.0
2019-11-12,114.79695892333984,0.2350246477872132,0.2804071955382824,0.4845681544393301,5.0,-0.2495435066521168,-1.0
2019-11-13,114.4364776611328,0.2175700398358074,0.4867460270853419,0.29568392643705,19.0,-0.0781138866012425,1.0
2019-11-14,114.92976379394533,0.2432289281859994,0.1553145200014114,0.6014565685763955,6.0,-0.3582276403903961,1.0
2019-11-15,115.1384735107422,0.216342529747635,0.4416643446311354,0.3419931162148714,10.0,-0.1256505864672363,1.0
2019-11-18,115.5369110107422,0.1241000177604811,0.3147677124610969,0.5611322697784219,7.0,-0.4370322520179408,-1.0
2019-11-19,114.26570892333984,0.0758359484374522,0.2878745317459106,0.6362894991412759,5.0,-0.5604535507038235,-1.0
2019-11-20,114.00009155273438,0.234278591615813,0.4603223662291253,0.3053990594510521,7.0,-0.071120467835239,-1.0
2019-11-21,113.35498809814452,0.0738636275584047,0.538821209052747,0.3873151523823088,11.0,-0.3134515248239041,1.0
2019-11-22,114.1329116821289,0.1006717902015555,0.5542377109893344,0.3450904979624531,11.0,-0.2444187077608976,1.0
2019-11-25,115.1384735107422,0.1986365342851389,0.4376457257365638,0.3637177575040947,11.0,-0.1650812232189558,1.0
2019-11-26,115.92584991455078,0.2860123109227667,0.459092670896401,0.2548950120496253,12.0,0.0311172988731414,1.0
2019-11-27,116.92195892333984,0.3512775637209415,0.5567734055221081,0.0919490265659987,4.0,0.2593285371549427,-1.0
2019-11-29,116.1630401611328,0.0613967986204302,0.3739831742758934,0.5646200248828301,13.0,-0.5032232262623999,-1.0
2019-12-02,115.20489501953124,0.4877705499529838,0.302294229157269,0.2099351994693279,4.0,0.2778353504836559,-1.0
2019-12-03,114.04751586914062,0.3446923967243896,0.3718008746703465,0.2835067333653568,9.0,0.0611856633590328,1.0
2019-12-04,114.68313598632812,0.1580625346861779,0.3174721330404281,0.5244653363712132,10.0,-0.3664028016850352,-1.0
2019-12-05,114.56928253173828,0.2661251262096422,0.3322409918265683,0.4016338802341903,7.0,-0.1355087540245481,1.0
2019-12-06,115.48948669433594,0.2756824860615389,0.4454081569399152,0.2789093711014304,7.0,-0.0032268850398914,1.0
2019-12-09,115.63176727294922,0.1143715735524892,0.3473097026348113,0.5383187400177121,5.0,-0.4239471664652228,-1.0
2019-12-10,115.43254852294922,0.1278601690428331,0.2137026139535009,0.6584372270153835,8.0,-0.5305770579725504,1.0
2019-12-11,115.72663879394533,0.2693024542596605,0.4729774354232682,0.2577200968646341,9.0,0.0115823573950263,1.0
2019-12-12,116.74169921875,0.2413262445479631,0.614886924624443,0.1437868116423487,5.0,0.0975394329056143,1.0
2019-12-13,116.8460693359375,0.104808329604566,0.270769017515704,0.6244226316921413,8.0,-0.5196143020875752,1.0
2019-12-16,117.35832977294922,0.1012286298597851,0.3711621810992558,0.5276091744502386,3.0,-0.4263805445904534,1.0
2019-12-17,117.88011169433594,0.2897983961738646,0.2772420225664973,0.4329596213065088,4.0,-0.1431612251326441,1.0
2019-12-18,117.99393463134766,0.2413944136351346,0.2374866950724805,0.5211188936872142,7.0,-0.2797244800520795,1.0
2019-12-19,118.36390686035156,0.2772950750908681,0.1852064459983791,0.5374984868602561,14.0,-0.260203411769388,1.0
2019-12-20,118.54475402832033,0.2882306238946815,0.4008563185731569,0.310913050857683,6.0,-0.0226824269630014,-1.0
2019-12-23,118.2687530517578,0.2150084283202886,0.5308775454759598,0.2541140327230095,6.0,-0.0391056044027209,1.0
2019-12-24,118.53524017333984,,,,,,1.0
2019-12-26,119.98194885253906,0.3922500069253146,0.1506590031087398,0.457090999931097,10.0,-0.0648409930057823,-1.0
2019-12-27,119.97244262695312,0.1123192030936479,0.5850467681884766,0.3026340077631175,2.0,-0.1903148046694695,-1.0
2019-12-30,119.20147705078124,0.5538920820025461,0.180806049012712,0.2653018289378711,7.0,0.288590253064675,1.0
2019-12-31,119.372802734375,0.4603488459917051,0.175815440448267,0.363835713959166,7.0,0.0965131320325392,1.0
2020-01-02,120.79096221923828,0.208271546754986,0.3144246491137891,0.4773038057610392,8.0,-0.2690322590060532,-1.0
2020-01-03,119.7630386352539,0.3251966709271073,0.4464142050594091,0.2283891189843415,5.0,0.0968075519427658,1.0
2020-01-06,120.0961456298828,0.253578633069992,0.5131035894155502,0.233317776583135,5.0,0.0202608564868569,-1.0
2020-01-07,119.90579223632812,0.2988684602314606,0.3629952860064804,0.3381362734362483,8.0,-0.0392678132047877,1.0
2020-01-08,120.2674560546875,0.1934964598410508,0.3202877033671195,0.4862158404324542,11.0,-0.2927193805914034,1.0
2020-01-09,120.9051742553711,0.2559046369384635,0.3023204160007563,0.4417749599299647,11.0,-0.1858703229915012,-1.0
2020-01-10,120.24845123291016,0.2154258407652377,0.5224530383944511,0.2621210938319563,5.0,-0.0466952530667185,1.0
2020-01-13,120.62915802001952,0.0821625197616715,0.4895350895822048,0.4283023892591397,6.0,-0.3461398694974681,-1.0
2020-01-14,120.59110260009766,0.1083404899109154,0.4839405822567642,0.4077189324889332,8.0,-0.2993784425780177,-1.0
2020-01-15,120.3150634765625,0.1616381720047105,0.5358363925056024,0.3025254381989891,11.0,-0.1408872661942785,1.0
2020-01-16,121.39059448242188,0.1597388572990893,0.4765082407328818,0.3637529214223225,9.0,-0.2040140641232331,1.0
2020-01-17,121.81887817382812,0.2147488551214336,0.3101899266242981,0.475061222910881,5.0,-0.2603123677894473,-1.0
2020-01-21,121.44767761230467,0.136969687603414,0.4361077627167106,0.4269225736148655,10.0,-0.2899528860114515,-1.0
2020-01-22,121.39059448242188,0.4203080302104354,0.4278045198880135,0.1518874574685468,8.0,0.2684205727418885,1.0
2020-01-23,121.57144927978516,0.3234876686086257,0.2836879202061229,0.3928244365379214,9.0,-0.0693367679292956,-1.0
