Date,Price,avg_positive_XLE,avg_neutral_XLE,avg_negative_XLE,n_XLE,sent_index_XLE,Sign_next_day
2018-05-25,53.45489501953125,0.1176326908171176,0.2602265980094671,0.6221407225355506,5.0,-0.504508031718433,-1.0
2018-05-29,53.29004287719727,0.126640420872718,0.7468817885965109,0.1264777720207348,8.0,0.0001626488519832,1.0
2018-05-30,54.90273666381836,0.2058809263010819,0.3924115113914013,0.4017075643253822,6.0,-0.1958266380243003,-1.0
2018-05-31,54.487003326416016,0.1974342043201128,0.4208883196115494,0.3816774686177571,3.0,-0.1842432642976443,1.0
2018-06-01,54.74504089355469,0.0378720002869764,0.0992139279842376,0.8629140655199686,3.0,-0.8250420652329922,-1.0
2018-06-04,54.2719841003418,0.0343860955908894,0.4607463821768759,0.5048675097525119,5.0,-0.4704814141616225,-1.0
2018-06-05,54.14298248291016,0.3196907204886277,0.3275439714392026,0.3527653220420082,3.0,-0.0330746015533804,1.0
2018-06-06,54.4010009765625,0.0938600182533263,0.1730616990476846,0.7330783057957887,5.0,-0.6392182875424623,1.0
2018-06-07,55.22528076171875,0.3482988302906354,0.5973873312274615,0.0543138142675161,3.0,0.2939850160231193,-1.0
2018-06-08,55.11773681640625,0.1497528536245226,0.4484111506491899,0.4018359886482358,5.0,-0.2520831350237131,1.0
2018-06-11,55.40445709228516,0.5339942251642545,0.3644701478381951,0.1015356043353676,3.0,0.4324586208288868,-1.0
2018-06-12,54.9815673828125,0.3347486369311809,0.2445393130183219,0.4207120053470135,4.0,-0.0859633684158325,-1.0
2018-06-13,54.77371597290039,0.2060725063085556,0.4125142119824886,0.3814132617786526,5.0,-0.175340755470097,-1.0
2018-06-14,54.69486618041992,0.2970506935380399,0.3032234460115433,0.3997258662711829,4.0,-0.1026751727331429,-1.0
2018-06-15,53.520111083984375,0.0649328813888132,0.5889938451970617,0.3460732644113402,6.0,-0.281140383022527,1.0
2018-06-18,54.05409622192383,0.1946744980911413,0.4719243502865235,0.3334011314436793,3.0,-0.138726633352538,-1.0
2018-06-19,53.931434631347656,0.2279867410127605,0.518009181533541,0.2540040940844587,7.0,-0.0260173530716981,1.0
2018-06-20,54.16953659057617,0.3219182905223634,0.6160905646781126,0.0619911355897783,9.0,0.259927154932585,-1.0
2018-06-21,53.16655349731445,0.3364042555913329,0.2957076773579631,0.3678880758317454,7.0,-0.0314838202404124,1.0
2018-06-22,54.22728729248047,0.5598083941096609,0.3351132693615826,0.1050783467733046,11.0,0.4547300473363562,-1.0
2018-06-25,53.1376953125,0.3127296321094036,0.2007979497313499,0.4864723717793822,5.0,-0.1737427396699786,1.0
2018-06-26,53.80875778198242,0.2639221030597885,0.3337714790056149,0.402306423522532,6.0,-0.1383843204627434,1.0
2018-06-27,54.53034973144531,0.0547630912624299,0.4199628210626542,0.525274143088609,4.0,-0.470511051826179,-1.0
2018-06-28,54.45819091796875,0.2774144712214668,0.3761176529030005,0.3464679028838872,3.0,-0.0690534316624204,1.0
2018-06-29,54.79733657836914,0.278620754679044,0.0562243163585662,0.6651549388964971,3.0,-0.386534184217453,-1.0
2018-07-02,53.98915481567383,0.2153962987164656,0.0678893644362687,0.716714344608287,6.0,-0.5013180458918214,1.0
2018-07-03,54.32831573486328,0.3718358638385931,0.3005895552535851,0.3275745939463377,3.0,0.0442612698922553,-1.0
2018-07-05,54.27056503295898,0.2020097989588975,0.6728773564100266,0.1251128059811889,4.0,0.0768969929777085,1.0
2018-07-06,54.60249328613281,0.7075127959251404,0.0813600122928619,0.2111271619796753,1.0,0.4963856339454651,1.0
2018-07-09,55.41789245605469,0.4001110523939132,0.3652919501066208,0.2345970064401626,5.0,0.1655140459537506,1.0
2018-07-10,55.82920455932617,0.4915403686463833,0.0359020670875906,0.4725575586780904,2.0,0.0189828099682928,-1.0
2018-07-11,54.64580154418945,0.2067426309610406,0.3606719970703124,0.4325853859384854,3.0,-0.2258427549774448,1.0
2018-07-12,54.73960876464844,0.1618086844682693,0.037644874304533,0.800546407699585,1.0,-0.6387377232313156,1.0
2018-07-13,55.02824783325195,0.0187587179243564,0.199237160384655,0.7820040881633759,2.0,-0.7632453702390194,-1.0
2018-07-16,54.39323043823242,0.2229790737852454,0.3842835277318954,0.3927374040707946,5.0,-0.1697583302855491,-1.0
2018-07-17,54.1767692565918,0.2968975268304347,0.678831160068512,0.0242713047191499,2.0,0.2726262221112847,1.0
2018-07-18,54.21285629272461,,,,,,1.0
2018-07-19,54.22728729248047,0.9528038501739502,0.0294631049036979,0.0177330952137708,1.0,0.9350707549601794,-1.0
2018-07-20,54.039669036865234,,,,,,-1.0
2018-07-23,53.80153274536133,0.4630122627131641,0.106718573719263,0.4302691586781292,4.0,0.0327431040350348,1.0
2018-07-24,54.4798469543457,0.0453509222716092,0.7268608212471008,0.2277882737107574,2.0,-0.1824373514391482,1.0
2018-07-25,54.93442916870117,0.0234270468354225,0.0949259176850318,0.8816470503807068,1.0,-0.8582200035452843,1.0
2018-07-26,55.533348083496094,0.1022752672433853,0.568482518196106,0.3292422592639923,1.0,-0.226966992020607,-1.0
2018-07-27,55.29523468017578,0.0359104531817137,0.1074568629264831,0.856632649898529,2.0,-0.8207221967168153,1.0
2018-07-30,55.74983215332031,0.4642630778253078,0.1851952336728572,0.350541662890464,2.0,0.1137214149348437,-1.0
2018-07-31,55.6488037109375,0.4615772534161806,0.2205499187111854,0.3178728570540746,3.0,0.143704396362106,-1.0
2018-08-01,54.87671661376953,0.5085052810609341,0.4702468942850828,0.0212477566674351,2.0,0.4872575243934989,-1.0
2018-08-02,54.57363128662109,,,,,,-1.0
2018-08-03,54.2922248840332,0.1390761805232613,0.3834642507135868,0.4774595345370471,4.0,-0.3383833540137857,1.0
2018-08-06,54.4942741394043,0.2944221980869769,0.4751759320497513,0.2304018810391425,2.0,0.0640203170478344,1.0
2018-08-07,54.89836502075195,0.7315264344215393,0.083460509777069,0.1850130259990691,2.0,0.5465134084224701,-1.0
2018-08-08,54.50148391723633,0.4100590618327259,0.1206297952060897,0.4693111513430872,6.0,-0.0592520895103613,-1.0
2018-08-09,53.996360778808594,,,,,,1.0
2018-08-10,54.32831573486328,0.0158203653991222,0.0558456294238567,0.9283339977264404,1.0,-0.9125136323273182,-1.0
2018-08-13,53.63558578491211,0.0192652232944965,0.8011510968208313,0.1795836687088012,1.0,-0.1603184454143046,1.0
2018-08-14,53.76545333862305,,,,,,-1.0
2018-08-15,51.88934326171875,0.0537681132555007,0.4040609846512477,0.5421708871920904,3.0,-0.4884027739365896,1.0
2018-08-16,52.26456451416016,0.2525949776172638,0.7363816499710083,0.0110233826562762,1.0,0.2415715949609876,1.0
2018-08-17,52.394439697265625,0.4831668461362521,0.1669525243341922,0.3498806317026416,3.0,0.1332862144336104,1.0
2018-08-20,52.7480354309082,0.7211044207215309,0.2521129315719008,0.0267826213967054,4.0,0.6943217993248254,1.0
2018-08-21,53.01501083374024,,,,,,1.0
2018-08-22,53.6500129699707,0.0657638683915138,0.9128437638282776,0.0213923566043376,1.0,0.0443715117871762,-1.0
2018-08-23,53.3974494934082,0.2259598292876034,0.3641066811978817,0.4099334881175309,4.0,-0.1839736588299275,1.0
2018-08-24,53.78712844848633,0.0740388308962185,0.4219716116786002,0.5039895623922348,3.0,-0.4299507314960162,1.0
2018-08-27,54.18398666381836,0.042943075299263,0.1551267057657241,0.8019302487373352,1.0,-0.7589871734380722,-1.0
2018-08-28,53.953067779541016,0.0209943875670433,0.0413856469094753,0.937619924545288,1.0,-0.9166255369782448,1.0
2018-08-29,54.28501892089844,0.6738672256469727,0.2766481637954712,0.0494845882058143,1.0,0.6243826374411584,-1.0
2018-08-30,54.13347244262695,0.0280235074460506,0.3442350924015045,0.6277413368225098,1.0,-0.5997178293764591,-1.0
2018-08-31,53.714962005615234,0.2620895504951477,0.4729786217212677,0.2649317979812622,1.0,-0.0028422474861145,-1.0
2018-09-04,53.59950637817383,0.1512858892480532,0.3444166183471679,0.5042974762618542,3.0,-0.353011587013801,-1.0
2018-09-05,53.52734756469727,0.1607977822422981,0.821869969367981,0.0173322381451725,2.0,0.1434655440971255,-1.0
2018-09-06,52.53875732421875,,,,,,-1.0
2018-09-07,52.53154754638672,0.0663779228925705,0.920442759990692,0.0131792826578021,1.0,0.0531986402347684,-1.0
2018-09-10,52.50990676879883,0.2182306939115127,0.3964923992753029,0.3852768652141094,3.0,-0.1670461713025967,1.0
2018-09-11,53.00779724121094,0.3430243099906614,0.2480248920619487,0.4089508035353252,7.0,-0.0659264935446637,1.0
2018-09-12,53.282005310058594,0.2667711562244221,0.2325636502355336,0.5006651915609837,4.0,-0.2338940353365615,1.0
2018-09-13,53.30365753173828,0.1109569519758224,0.0825967639684677,0.8064463138580322,2.0,-0.6954893618822098,1.0
2018-09-14,53.58506774902344,0.4535437038168311,0.1088921088725328,0.4375642247498035,5.0,0.0159794790670275,1.0
2018-09-17,53.67165756225586,0.1289770305156707,0.3160046935081482,0.5550183057785034,1.0,-0.4260412752628327,1.0
2018-09-18,54.02522277832031,,,,,,1.0
2018-09-19,54.19119644165039,,,,,,1.0
2018-09-20,54.20563888549805,0.2382168993353843,0.4092760905623436,0.3525069886818528,4.0,-0.1142900893464684,1.0
2018-09-21,54.56381988525391,0.0243113515898584,0.3497024960815906,0.6259861811995506,3.0,-0.6016748296096922,1.0
2018-09-24,55.36302947998047,0.5419807286933065,0.094844714924693,0.3631745193153619,5.0,0.1788062093779445,1.0
2018-09-25,55.719024658203125,0.3163621932268142,0.2559069998562335,0.4277308039367199,5.0,-0.1113686107099056,-1.0
2018-09-26,55.18138122558594,0.5819458613793055,0.3483503212531407,0.0697038422028223,3.0,0.5122420191764832,0.0
2018-09-27,55.18138122558594,0.0894325468689202,0.1121398024260997,0.7984276115894318,2.0,-0.7089950647205115,-1.0
2018-09-28,55.02880859375,0.4303741445764898,0.1091187447309494,0.4605070520192384,2.0,-0.0301329074427486,1.0
2018-10-01,55.79169464111328,0.1677545085549354,0.4172980772952239,0.4149474298271039,3.0,-0.2471929212721685,1.0
2018-10-02,55.84981918334961,0.3265828828637798,0.4866409730166197,0.1867761424121757,6.0,0.1398067404516041,1.0
2018-10-03,56.30026245117188,0.4929906111210584,0.3800321258604526,0.1269772700034081,8.0,0.3660133411176502,-1.0
2018-10-04,56.067779541015625,0.4217702150344848,0.0584186054766178,0.5198111534118652,1.0,-0.0980409383773804,-1.0
2018-10-05,56.06052017211914,0.624116912484169,0.2217201888561248,0.1541629210114478,2.0,0.4699539914727211,-1.0
2018-10-08,56.01691055297852,0.4748301226645707,0.0424860101193189,0.482683845795691,2.0,-0.0078537231311203,1.0
2018-10-09,56.51824569702149,0.0988603448495268,0.4285947196185589,0.4725449527613817,2.0,-0.3736846079118548,-1.0
2018-10-10,54.74544525146485,0.0285309087485075,0.1147550418972969,0.856714129447937,1.0,-0.8281832206994295,-1.0
2018-10-11,52.89275741577149,0.4437959128990769,0.043643089942634,0.5125609524548054,2.0,-0.0687650395557284,1.0
2018-10-12,53.038082122802734,0.0391127355396747,0.2921305894851684,0.6687566637992859,1.0,-0.6296439282596111,-1.0
2018-10-15,52.59486770629883,0.2411946207284927,0.7414698004722595,0.0173355657607316,1.0,0.2238590549677611,1.0
2018-10-16,53.030799865722656,0.3202190312246481,0.1322645048300424,0.5475164353847503,3.0,-0.2272974041601021,-1.0
2018-10-17,52.69659805297852,0.1173664990812539,0.3105448581278324,0.5720886539667844,5.0,-0.4547221548855304,-1.0
2018-10-18,52.43503952026367,0.1620213662584622,0.4097345229238271,0.4282440772900979,3.0,-0.2662227110316356,-1.0
2018-10-19,51.97004318237305,0.1570550799369811,0.3047512033954262,0.5381937175989151,2.0,-0.3811386376619339,-1.0
2018-10-22,51.39606475830078,0.3218870696922143,0.347707146157821,0.3304057673861583,3.0,-0.0085186976939439,-1.0
2018-10-23,50.05195999145508,0.316920048246781,0.3502806201577186,0.3327993435474733,6.0,-0.0158792953006922,-1.0
2018-10-24,48.07573699951172,0.0314732203260063,0.2659568656235933,0.7025699019432068,2.0,-0.6710966816172005,1.0
2018-10-25,48.66424179077149,0.3778412972709962,0.2871719590787376,0.3349867292812892,7.0,0.0428545679897069,-1.0
2018-10-26,48.30097579956055,0.0211535785347223,0.0456872284412384,0.9331592321395874,1.0,-0.9120056536048652,-1.0
2018-10-29,47.400047302246094,0.2766582695767283,0.1400293316692113,0.5833124397322536,4.0,-0.3066541701555252,1.0
2018-10-30,48.49713134765625,0.1156015207525342,0.4095593891106546,0.474839067319408,4.0,-0.3592375465668738,1.0
2018-10-31,48.795021057128906,,,,,,1.0
2018-11-01,49.20915222167969,,,,,,-1.0
2018-11-02,49.08565521240234,0.4277406508723895,0.3488853201270103,0.2233740538358688,3.0,0.2043665970365207,1.0
2018-11-05,49.90663528442383,0.2143693664111197,0.3810216415052612,0.4046089861852426,12.0,-0.1902396197741229,1.0
2018-11-06,50.13913345336914,0.3072077723918482,0.3084814648609608,0.3843107506399974,8.0,-0.0771029782481491,1.0
2018-11-07,50.96014022827149,,,,,,-1.0
2018-11-08,49.85578536987305,0.0277428552508354,0.1261333674192428,0.8461237549781799,1.0,-0.8183808997273445,-1.0
2018-11-09,49.76860046386719,0.0385670920368283,0.2748731020838022,0.6865597994765267,8.0,-0.6479927074396983,-1.0
2018-11-12,48.73689651489258,0.0443010693415999,0.3195642375697692,0.6361346884320179,3.0,-0.591833619090418,-1.0
2018-11-13,47.61800765991211,0.1404809088192202,0.2857829167253591,0.5737361555749719,11.0,-0.4332552467557516,-1.0
2018-11-14,47.53808975219727,0.2615803148597478,0.1507339175790548,0.5876857697963714,5.0,-0.3261054549366236,1.0
2018-11-15,48.23556900024414,0.0368637293577194,0.1057244166731834,0.8574118614196777,1.0,-0.8205481320619583,1.0
2018-11-16,48.80954360961914,0.1045736819505691,0.019054708071053,0.8763716518878937,2.0,-0.7717979699373245,-1.0
2018-11-19,48.795021057128906,0.3519336380995809,0.3184363665059208,0.3296299697831272,6.0,0.0223036683164536,-1.0
2018-11-20,47.19661331176758,0.1021329712122678,0.142968326807022,0.7548987433314324,5.0,-0.6527657721191645,1.0
2018-11-21,47.93770217895508,0.3429496095826227,0.0383485419054825,0.6187018205722173,3.0,-0.2757522109895945,-1.0
2018-11-23,46.43374252319336,0.0327434721402823,0.0492266103004415,0.9180299043655396,6.0,-0.8852864322252572,1.0
2018-11-26,47.1312255859375,0.4108034744858742,0.2432914466730185,0.3459050611459783,7.0,0.0648984133398958,-1.0
2018-11-27,47.00045394897461,0.0209743343293666,0.0373854003846645,0.9416402578353882,1.0,-0.9206659235060216,1.0
2018-11-28,47.80692672729492,0.2521810759790241,0.5064466185867786,0.2413723194040358,4.0,0.0108087565749883,1.0
2018-11-29,48.11933898925781,0.4915738105773926,0.1251749098300933,0.3832513391971588,1.0,0.1083224713802337,-1.0
2018-11-30,48.03215026855469,0.3636428415775299,0.4307628603031238,0.205594269093126,6.0,0.1580485724844038,1.0
2018-12-03,49.10017395019531,0.1811419096775352,0.3514230968430638,0.4674349962733686,8.0,-0.2862930865958333,-1.0
2018-12-04,47.69066619873047,0.1961423200555145,0.350560060236603,0.4532976385671645,8.0,-0.2571553185116499,-1.0
2018-12-06,46.81154251098633,0.2250219856460506,0.346737499277179,0.4282404985278845,13.0,-0.2032185128818338,-1.0
2018-12-07,46.549991607666016,0.3192906068870798,0.15521692042239,0.5254924347391352,8.0,-0.2062018278520554,-1.0
2018-12-10,45.82344818115234,0.3831105530261993,0.5912097692489624,0.0256796702742576,1.0,0.3574308827519417,1.0
2018-12-11,45.83796310424805,0.0874103382229805,0.1586037725210189,0.7539858818054199,1.0,-0.6665755435824394,1.0
2018-12-12,46.01960372924805,,,,,,1.0
2018-12-13,46.16492462158203,0.4498219927772879,0.1137933373451232,0.4363846473395824,5.0,0.0134373454377055,-1.0
2018-12-14,45.111419677734375,0.0723804676284392,0.3168130318323771,0.6108064875006675,3.0,-0.5384260198722283,-1.0
2018-12-17,44.2904167175293,0.026165694463998,0.4762913016602397,0.4975430108606815,2.0,-0.4713773163966834,-1.0
2018-12-18,43.24418258666992,0.0229059322737157,0.1874811130110174,0.7896129339933395,4.0,-0.7667070017196238,-1.0
2018-12-19,42.73560333251953,0.4973412174731493,0.4371898425742984,0.0654689595103263,4.0,0.4318722579628229,-1.0
2018-12-20,41.55132675170898,0.0242616403847932,0.3465543172011772,0.6291840529690186,3.0,-0.6049224125842253,-1.0
2018-12-21,41.14799118041992,0.0355569671839475,0.1745198026299476,0.789923220872879,5.0,-0.7543662536889315,-1.0
2018-12-24,39.48329544067383,0.0411231601610779,0.1128834942355751,0.8459933698177338,2.0,-0.8048702096566558,1.0
2018-12-26,41.93999862670898,0.2944238496944308,0.3663630716502666,0.3392130548134446,5.0,-0.0447892051190138,1.0
2018-12-27,42.16001129150391,0.6167230159044266,0.1942942738533019,0.1889827330596744,2.0,0.4277402828447521,-1.0
2018-12-28,41.83734130859375,0.0906417894487579,0.2751914293815692,0.6341667889306942,3.0,-0.5435249994819363,1.0
2018-12-31,42.05733871459961,0.0174109637737274,0.0209592264145612,0.9616298675537108,1.0,-0.9442189037799834,1.0
2019-01-02,42.886024475097656,0.883352130651474,0.0372151024639606,0.079432725906372,2.0,0.803919404745102,-1.0
2019-01-03,42.4606819152832,0.061011146288365,0.0546067571267485,0.884382039308548,2.0,-0.823370893020183,1.0
2019-01-04,43.905364990234375,0.8626747727394104,0.0495697259902954,0.08775544911623,1.0,0.7749193236231804,1.0
2019-01-07,44.55804443359375,0.5410024672746658,0.1817862838506698,0.2772112507373094,3.0,0.2637912165373564,1.0
2019-01-08,44.9027214050293,0.009654383175075,0.064674936234951,0.9256706833839417,1.0,-0.9160163002088666,1.0
2019-01-09,45.61405944824219,0.5001490823924541,0.221800860017538,0.2780500808730721,2.0,0.222099001519382,1.0
2019-01-10,45.74605941772461,0.2891487744636833,0.167771678417921,0.5430795392021537,4.0,-0.2539307647384703,-1.0
2019-01-11,45.47472381591797,,,,,,-1.0
2019-01-14,45.36472702026367,0.3871629126369953,0.4830479472875595,0.1297891344875097,2.0,0.2573737781494856,1.0
2019-01-15,45.52606201171875,0.5770357847213745,0.380375678340594,0.0425885350753863,3.0,0.5344472496459882,-1.0
2019-01-16,45.46739196777344,0.5073347426950932,0.449649579823017,0.0430156597867607,2.0,0.4643190829083324,1.0
2019-01-17,45.8853874206543,0.9387014508247375,0.0375286564230918,0.0237698219716548,1.0,0.9149316288530828,1.0
2019-01-18,46.81674575805664,0.5819099470973015,0.3483602004125714,0.0697298636659979,4.0,0.5121800834313035,-1.0
2019-01-22,45.797393798828125,0.0240595756719509,0.3243862732003132,0.651554194589456,3.0,-0.627494618917505,-1.0
2019-01-23,45.32805252075195,0.0156617369502782,0.1366200776149828,0.8477181593577067,3.0,-0.8320564224074284,1.0
2019-01-24,45.57006454467773,0.3238435732200741,0.3345554123322169,0.3416010346263647,3.0,-0.0177574614062905,1.0
2019-01-25,46.1494026184082,0.3767102208609382,0.2703871975342432,0.3529025615813831,6.0,0.023807659279555,-1.0
2019-01-28,45.68739318847656,0.0883808881044387,0.4868027501340423,0.4248164019414356,7.0,-0.3364355138369969,1.0
2019-01-29,45.82672882080078,0.1866042455658316,0.1766211511567234,0.6367745660245419,4.0,-0.4501703204587102,1.0
2019-01-30,46.47207260131836,0.3691276237368583,0.5797594748437405,0.0511128784467776,3.0,0.3180147452900807,1.0
2019-01-31,46.772743225097656,0.3752631660550832,0.1786403413861989,0.4460965074598789,5.0,-0.0708333414047956,1.0
2019-02-01,47.58676528930664,0.3557298587014277,0.428718735360437,0.2155514201149344,9.0,0.1401784385864933,1.0
2019-02-04,47.69675827026367,0.1711036739870905,0.3929244428873061,0.4359718947671353,2.0,-0.2648682207800448,1.0
2019-02-05,47.77009582519531,0.0881861820816993,0.87636598944664,0.0354478200897574,2.0,0.0527383619919419,-1.0
2019-02-06,47.418094635009766,0.5161697976291179,0.4701999295502901,0.0136302979663014,2.0,0.5025394996628164,-1.0
2019-02-07,46.36940383911133,0.293506920337677,0.6961540579795837,0.0103390123695135,1.0,0.2831679079681635,-1.0
2019-02-08,46.15673828125,0.1126055780798196,0.1233044736087321,0.7640899658203125,5.0,-0.6514843877404929,1.0
2019-02-11,46.376747131347656,0.1737977061420678,0.2553864649186531,0.5708158190051714,6.0,-0.3970181128631035,1.0
2019-02-12,46.96341323852539,0.4520383238792419,0.1349898900836705,0.4129717364907265,5.0,0.0390665873885154,1.0
2019-02-13,47.550079345703125,0.1692256943012276,0.3465435512674351,0.4842307552074392,6.0,-0.3150050609062116,1.0
2019-02-14,47.71875762939453,0.0145238330587744,0.0374702202777067,0.94800599416097,3.0,-0.9334821611021956,1.0
2019-02-15,48.48877334594727,0.2855046212983628,0.098808629438281,0.6156867675017565,6.0,-0.3301821462033937,1.0
2019-02-19,48.63544845581055,0.4822881733998655,0.1634443243965506,0.354267516406253,4.0,0.1280206569936126,1.0
2019-02-20,48.84077453613281,0.5051868848502636,0.3263765573501586,0.1684365568682551,5.0,0.3367503279820085,-1.0
2019-02-21,48.0854377746582,0.1996041053906083,0.2853249862790107,0.5150709103792905,5.0,-0.3154668049886822,1.0
2019-02-22,48.22477722167969,0.3936896460751692,0.4512591079498331,0.1550512152413526,6.0,0.2386384308338165,1.0
2019-02-25,48.30543518066406,0.2325492361560463,0.2916955854743718,0.4757551709190011,6.0,-0.2432059347629548,-1.0
2019-02-26,48.15143585205078,0.1860414291732013,0.3137040548026562,0.5002545275104543,6.0,-0.3142130983372529,1.0
2019-02-27,48.33477783203125,0.2299447134137153,0.4280624948441982,0.341992755420506,2.0,-0.1120480420067907,-1.0
2019-02-28,47.85076904296875,0.2811566008520977,0.296137555369309,0.4227058472377913,7.0,-0.1415492463856935,1.0
2019-03-01,48.73077392578125,0.3145204689353704,0.6656406847760081,0.0198388695716857,4.0,0.2946815993636846,1.0
2019-03-04,48.81878662109375,0.5111099245647589,0.2109760095675786,0.2779140298565228,3.0,0.233195894708236,-1.0
2019-03-05,48.65744400024414,0.1054370353619257,0.6761552294095358,0.2184077464044093,3.0,-0.1129707110424836,-1.0
2019-03-06,48.04143905639648,0.2141206040978431,0.1523037627339362,0.6335756480693816,2.0,-0.4194550439715385,-1.0
